NPRO;CUMUN;NMUN;ALQTBID12_M_VC_11
Segovia;40054;Cerezo de Arriba;351.1578947368421
Segovia;40055;Cilleruelo de San Mamés;351.1578947368421
Segovia;40056;Cobos de Fuentidueña;351.1578947368421
Segovia;40057;Coca;311.0
Segovia;40058;Codorniz;351.1578947368421
Segovia;40059;Collado Hermoso;351.1578947368421
Segovia;40060;Condado de Castilnovo;351.1578947368421
Segovia;40061;Corral de Ayllón;351.1578947368421
Segovia;40062;Cubillo;351.1578947368421
Segovia;40063;Cuéllar;325.0
Segovia;40065;Chañe;351.1578947368421
Segovia;40068;Domingo García;351.1578947368421
Segovia;40069;Donhierro;351.1578947368421
Segovia;40070;Duruelo;351.1578947368421
Segovia;40071;Encinas;351.1578947368421
Segovia;40072;Encinillas;351.1578947368421
Segovia;40073;Escalona del Prado;351.1578947368421
Segovia;40074;Escarabajosa de Cabezas;351.1578947368421
Segovia;40075;Escobar de Polendos;351.1578947368421
Segovia;40076;Espinar, El;369.0
Segovia;40077;Espirdo;331.0
Segovia;40078;Fresneda de Cuéllar;351.1578947368421
Segovia;40079;Fresno de Cantespino;351.1578947368421
Segovia;40080;Fresno de la Fuente;351.1578947368421
Segovia;40081;Frumales;351.1578947368421
Segovia;40082;Fuente de Santa Cruz;351.1578947368421
Segovia;40083;Fuente el Olmo de Fuentidueña;351.1578947368421
Segovia;40084;Fuente el Olmo de Íscar;351.1578947368421
Segovia;40086;Fuentepelayo;351.1578947368421
Segovia;40087;Fuentepiñel;351.1578947368421
Segovia;40088;Fuenterrebollo;351.1578947368421
Segovia;40089;Fuentesaúco de Fuentidueña;351.1578947368421
Segovia;40091;Fuentesoto;351.1578947368421
Segovia;40092;Fuentidueña;351.1578947368421
Segovia;40093;Gallegos;351.1578947368421
Segovia;40094;Garcillán;351.1578947368421
Segovia;40095;Gomezserracín;351.1578947368421
Segovia;40097;Grajera;351.1578947368421
Segovia;40099;Honrubia de la Cuesta;351.1578947368421
Segovia;40100;Hontalbilla;351.1578947368421
Segovia;40101;Hontanares de Eresma;351.1578947368421
Segovia;40103;Huertos, Los;351.1578947368421
Segovia;40104;Ituero y Lama;351.1578947368421
Segovia;40105;Juarros de Riomoros;351.1578947368421
Segovia;40106;Juarros de Voltoya;351.1578947368421
Segovia;40107;Labajos;351.1578947368421
Segovia;40108;Laguna de Contreras;351.1578947368421
Segovia;40109;Languilla;351.1578947368421
Segovia;40110;Lastras de Cuéllar;351.1578947368421
Segovia;40111;Lastras del Pozo;351.1578947368421
Segovia;40112;Lastrilla, La;400.0
Segovia;40113;Losa, La;351.1578947368421
Segovia;40115;Maderuelo;351.1578947368421
Segovia;40118;Marazuela;351.1578947368421
Segovia;40119;Martín Miguel;351.1578947368421
Segovia;40120;Martín Muñoz de la Dehesa;351.1578947368421
Segovia;40121;Martín Muñoz de las Posadas;351.1578947368421
Segovia;40122;Marugán;351.1578947368421
Segovia;40123;Matabuena;351.1578947368421
Segovia;40124;Mata de Cuéllar;351.1578947368421
Segovia;40125;Matilla, La;351.1578947368421
Segovia;40126;Melque de Cercos;351.1578947368421
Segovia;40127;Membibre de la Hoz;351.1578947368421
Segovia;40128;Migueláñez;351.1578947368421
Segovia;40129;Montejo de Arévalo;351.1578947368421
Segovia;40130;Montejo de la Vega de la Serrezuela;351.1578947368421
Segovia;40131;Monterrubio;351.1578947368421
Segovia;40132;Moral de Hornuez;351.1578947368421
Segovia;40134;Mozoncillo;351.1578947368421
Segovia;40135;Muñopedro;351.1578947368421
Segovia;40136;Muñoveros;351.1578947368421
Segovia;40138;Nava de la Asunción;250.0
Segovia;40139;Navafría;351.1578947368421
Segovia;40140;Navalilla;351.1578947368421
Segovia;40141;Navalmanzano;351.1578947368421
Segovia;40142;Navares de Ayuso;351.1578947368421
Segovia;40143;Navares de Enmedio;351.1578947368421
Segovia;40144;Navares de las Cuevas;351.1578947368421
Segovia;40145;Navas de Oro;351.1578947368421
Segovia;40146;Navas de San Antonio;351.1578947368421
Segovia;40148;Nieva;351.1578947368421
Segovia;40149;Olombrada;351.1578947368421
Segovia;40150;Orejana;351.1578947368421
Segovia;40151;Ortigosa de Pestaño;351.1578947368421
Segovia;40152;Otero de Herreros;351.1578947368421
Segovia;40154;Pajarejos;351.1578947368421
Segovia;40155;Palazuelos de Eresma;381.0
Segovia;40156;Pedraza;351.1578947368421
Segovia;40157;Pelayos del Arroyo;351.1578947368421
Segovia;40158;Perosillo;351.1578947368421
Segovia;40159;Pinarejos;351.1578947368421
Segovia;40160;Pinarnegrillo;351.1578947368421
Segovia;40161;Pradales;351.1578947368421
Segovia;40162;Prádena;351.1578947368421
Segovia;40163;Puebla de Pedraza;351.1578947368421
Segovia;40164;Rapariegos;351.1578947368421
Segovia;40165;Rebollo;351.1578947368421
Segovia;40166;Remondo;351.1578947368421
Segovia;40168;Riaguas de San Bartolomé;351.1578947368421
Segovia;40170;Riaza;328.0
Segovia;40171;Ribota;351.1578947368421
Segovia;40172;Riofrío de Riaza;351.1578947368421
Segovia;40173;Roda de Eresma;351.1578947368421
Segovia;40174;Sacramenia;351.1578947368421
Segovia;40176;Samboal;351.1578947368421
Segovia;40177;San Cristóbal de Cuéllar;351.1578947368421
Segovia;40178;San Cristóbal de la Vega;351.1578947368421
Segovia;40179;Sanchonuño;351.1578947368421
Segovia;40180;Sangarcía;351.1578947368421
Segovia;40181;Real Sitio de San Ildefonso;400.0
Segovia;40182;San Martín y Mudrián;351.1578947368421
Segovia;40183;San Miguel de Bernuy;351.1578947368421
Segovia;40184;San Pedro de Gaíllos;351.1578947368421
Segovia;40185;Santa María la Real de Nieva;351.1578947368421
Segovia;40186;Santa Marta del Cerro;351.1578947368421
Segovia;40188;Santiuste de Pedraza;351.1578947368421
Segovia;40189;Santiuste de San Juan Bautista;351.1578947368421
Segovia;40190;Santo Domingo de Pirón;351.1578947368421
Segovia;40191;Santo Tomé del Puerto;351.1578947368421
Segovia;40192;Sauquillo de Cabezas;351.1578947368421
Segovia;40193;Sebúlcor;351.1578947368421
Segovia;40194;Segovia;457.0
Segovia;40195;Sepúlveda;320.0
Segovia;40196;Sequera de Fresno;351.1578947368421
Segovia;40198;Sotillo;351.1578947368421
Segovia;40199;Sotosalbos;351.1578947368421
Segovia;40200;Tabanera la Luenga;351.1578947368421
Segovia;40201;Tolocirio;351.1578947368421
Segovia;40202;Torreadrada;351.1578947368421
Segovia;40203;Torrecaballeros;350.0
Segovia;40204;Torrecilla del Pinar;351.1578947368421
Segovia;40205;Torreiglesias;351.1578947368421
Segovia;40206;Torre Val de San Pedro;351.1578947368421
Segovia;40207;Trescasas;351.1578947368421
Segovia;40208;Turégano;351.1578947368421
Segovia;40210;Urueñas;351.1578947368421
Segovia;40211;Valdeprados;351.1578947368421
Segovia;40212;Valdevacas de Montejo;351.1578947368421
Segovia;40213;Valdevacas y Guijar;351.1578947368421
Segovia;40214;Valseca;351.1578947368421
Segovia;40215;Valtiendas;351.1578947368421
Segovia;40216;Valverde del Majano;358.0
Segovia;40218;Valle de Tabladillo;351.1578947368421
Segovia;40219;Vallelado;351.1578947368421
Segovia;40220;Valleruela de Pedraza;351.1578947368421
Segovia;40221;Valleruela de Sepúlveda;351.1578947368421
Segovia;40222;Veganzones;351.1578947368421
Segovia;40223;Vegas de Matute;351.1578947368421
Segovia;40224;Ventosilla y Tejadilla;351.1578947368421
Segovia;40225;Villacastín;351.1578947368421
Segovia;40228;Villaverde de Íscar;351.1578947368421
Segovia;40229;Villaverde de Montejo;351.1578947368421
Segovia;40230;Villeguillo;351.1578947368421
Segovia;40231;Yanguas de Eresma;351.1578947368421
Segovia;40233;Zarzuela del Monte;351.1578947368421
Segovia;40234;Zarzuela del Pinar;351.1578947368421
Segovia;40901;Ortigosa del Monte;351.1578947368421
Segovia;40902;Cozuelos de Fuentidueña;351.1578947368421
Segovia;40903;Marazoleja;351.1578947368421
Segovia;40904;Navas de Riofrío;351.1578947368421
Segovia;40905;Cuevas de Provanco;351.1578947368421
Segovia;40906;San Cristóbal de Segovia;411.0
Sevilla;41001;Aguadulce;373.6842105263158
Sevilla;41002;Alanís;373.6842105263158
Sevilla;41003;Albaida del Aljarafe;373.6842105263158
Sevilla;41004;Alcalá de Guadaíra;415.0
Sevilla;41005;Alcalá del Río;350.0
Sevilla;41006;Alcolea del Río;373.6842105263158
Sevilla;41007;Algaba, La;414.0
Sevilla;41008;Algámitas;373.6842105263158
Sevilla;41009;Almadén de la Plata;373.6842105263158
Sevilla;41010;Almensilla;373.6842105263158
Sevilla;41011;Arahal;400.0
Sevilla;41012;Aznalcázar;373.6842105263158
Sevilla;41013;Aznalcóllar;373.6842105263158
Sevilla;41014;Badolatosa;373.6842105263158
Sevilla;41015;Benacazón;373.6842105263158
Sevilla;41016;Bollullos de la Mitación;373.6842105263158
Sevilla;41017;Bormujos;500.0
Sevilla;41018;Brenes;350.0
Sevilla;41019;Burguillos;373.6842105263158
Sevilla;41020;Cabezas de San Juan, Las;350.0
Sevilla;41021;Camas;429.0
Sevilla;41022;Campana, La;373.6842105263158
Sevilla;41023;Cantillana;303.0
Sevilla;41024;Carmona;279.0
Sevilla;41025;Carrión de los Céspedes;373.6842105263158
Sevilla;41026;Casariche;373.6842105263158
Sevilla;41027;Castilblanco de los Arroyos;373.6842105263158
Sevilla;41028;Castilleja de Guzmán;373.6842105263158
Sevilla;41029;Castilleja de la Cuesta;418.0
Sevilla;41030;Castilleja del Campo;373.6842105263158
Sevilla;41031;Castillo de las Guardas, El;373.6842105263158
Sevilla;41032;Cazalla de la Sierra;373.6842105263158
Sevilla;41033;Constantina;254.0
Sevilla;41034;Coria del Río;345.0
Sevilla;41035;Coripe;373.6842105263158
Sevilla;41036;Coronil, El;373.6842105263158
Sevilla;41037;Corrales, Los;373.6842105263158
Sevilla;41038;Dos Hermanas;450.0
Sevilla;41039;Écija;250.0
Sevilla;41040;Espartinas;373.6842105263158
Sevilla;41041;Estepa;314.0
Sevilla;41042;Fuentes de Andalucía;373.6842105263158
Sevilla;41043;Garrobo, El;373.6842105263158
Sevilla;41044;Gelves;415.0
Sevilla;41045;Gerena;373.6842105263158
Sevilla;41046;Gilena;373.6842105263158
Sevilla;41047;Gines;400.0
Sevilla;41048;Guadalcanal;373.6842105263158
Sevilla;41049;Guillena;333.0
Sevilla;41050;Herrera;373.6842105263158
Sevilla;41051;Huévar del Aljarafe;373.6842105263158
Sevilla;41052;Lantejuela, La;373.6842105263158
Sevilla;41053;Lebrija;235.0
Sevilla;41054;Lora de Estepa;373.6842105263158
Sevilla;41055;Lora del Río;310.0
Sevilla;41056;Luisiana, La;373.6842105263158
Sevilla;41057;Madroño, El;373.6842105263158
Sevilla;41058;Mairena del Alcor;398.0
Sevilla;41059;Mairena del Aljarafe;512.0
Sevilla;41060;Marchena;269.0
Sevilla;41061;Marinaleda;373.6842105263158
Sevilla;41062;Martín de la Jara;373.6842105263158
Sevilla;41063;Molares, Los;373.6842105263158
Sevilla;41064;Montellano;373.6842105263158
Sevilla;41065;Morón de la Frontera;312.0
Sevilla;41066;Navas de la Concepción, Las;373.6842105263158
Sevilla;41067;Olivares;373.6842105263158
Sevilla;41068;Osuna;344.0
Sevilla;41069;Palacios y Villafranca, Los;345.0
Sevilla;41070;Palomares del Río;373.6842105263158
Sevilla;41071;Paradas;373.6842105263158
Sevilla;41072;Pedrera;373.6842105263158
Sevilla;41073;Pedroso, El;373.6842105263158
Sevilla;41074;Peñaflor;373.6842105263158
Sevilla;41075;Pilas;283.0
Sevilla;41076;Pruna;373.6842105263158
Sevilla;41077;Puebla de Cazalla, La;373.6842105263158
Sevilla;41078;Puebla de los Infantes, La;373.6842105263158
Sevilla;41079;Puebla del Río, La;342.0
Sevilla;41080;Real de la Jara, El;373.6842105263158
Sevilla;41081;Rinconada, La;448.0
Sevilla;41082;Roda de Andalucía, La;373.6842105263158
Sevilla;41083;Ronquillo, El;373.6842105263158
Sevilla;41084;Rubio, El;373.6842105263158
Sevilla;41085;Salteras;408.0
Sevilla;41086;San Juan de Aznalfarache;400.0
Sevilla;41087;Sanlúcar la Mayor;380.0
Sevilla;41088;San Nicolás del Puerto;373.6842105263158
Sevilla;41089;Santiponce;450.0
Sevilla;41090;Saucejo, El;373.6842105263158
Sevilla;41091;Sevilla;521.0
Sevilla;41092;Tocina;373.6842105263158
Sevilla;41093;Tomares;550.0
Sevilla;41094;Umbrete;373.6842105263158
Sevilla;41095;Utrera;374.0
Sevilla;41096;Valencina de la Concepción;373.6842105263158
Sevilla;41097;Villamanrique de la Condesa;373.6842105263158
Sevilla;41098;Villanueva del Ariscal;373.6842105263158
Sevilla;41099;Villanueva del Río y Minas;373.6842105263158
Sevilla;41100;Villanueva de San Juan;373.6842105263158
Sevilla;41101;Villaverde del Río;373.6842105263158
Sevilla;41102;Viso del Alcor, El;350.0
Sevilla;41901;Cañada Rosal;373.6842105263158
Sevilla;41902;Isla Mayor;373.6842105263158
Sevilla;41903;Cuervo de Sevilla, El;373.6842105263158
Sevilla;41904;Palmar de Troya, El;373.6842105263158
Soria;42001;Abejar;312.6923076923077
Soria;42003;Adradas;312.6923076923077
Soria;42004;Ágreda;273.0
Soria;42006;Alconaba;312.6923076923077
Soria;42007;Alcubilla de Avellaneda;312.6923076923077
Soria;42008;Alcubilla de las Peñas;312.6923076923077
Soria;42009;Aldealafuente;312.6923076923077
Soria;42010;Aldealices;312.6923076923077
Soria;42011;Aldealpozo;312.6923076923077
Soria;42012;Aldealseñor;312.6923076923077
Soria;42013;Aldehuela de Periáñez;312.6923076923077
Soria;42014;Aldehuelas, Las;312.6923076923077
Soria;42015;Alentisque;312.6923076923077
Soria;42016;Aliud;312.6923076923077
Soria;42017;Almajano;312.6923076923077
Soria;42018;Almaluez;312.6923076923077
Soria;42019;Almarza;312.6923076923077
Soria;42020;Almazán;333.0
Soria;42021;Almazul;312.6923076923077
Soria;42022;Almenar de Soria;312.6923076923077
Soria;42023;Alpanseque;312.6923076923077
Soria;42024;Arancón;312.6923076923077
Soria;42025;Arcos de Jalón;280.0
Soria;42026;Arenillas;312.6923076923077
Soria;42027;Arévalo de la Sierra;312.6923076923077
Soria;42028;Ausejo de la Sierra;312.6923076923077
Soria;42029;Baraona;312.6923076923077
Soria;42030;Barca;312.6923076923077
Soria;42031;Barcones;312.6923076923077
Soria;42032;Bayubas de Abajo;312.6923076923077
Soria;42033;Bayubas de Arriba;312.6923076923077
Soria;42034;Beratón;312.6923076923077
Soria;42035;Berlanga de Duero;273.0
Soria;42036;Blacos;312.6923076923077
Soria;42037;Bliecos;312.6923076923077
Soria;42038;Borjabad;312.6923076923077
Soria;42039;Borobia;312.6923076923077
Soria;42041;Buberos;312.6923076923077
Soria;42042;Buitrago;312.6923076923077
Soria;42043;Burgo de Osma-Ciudad de Osma;333.0
Soria;42044;Cabrejas del Campo;312.6923076923077
Soria;42045;Cabrejas del Pinar;312.6923076923077
Soria;42046;Calatañazor;312.6923076923077
Soria;42048;Caltojar;312.6923076923077
Soria;42049;Candilichera;312.6923076923077
Soria;42050;Cañamaque;312.6923076923077
Soria;42051;Carabantes;312.6923076923077
Soria;42052;Caracena;312.6923076923077
Soria;42053;Carrascosa de Abajo;312.6923076923077
Soria;42054;Carrascosa de la Sierra;312.6923076923077
Soria;42055;Casarejos;312.6923076923077
Soria;42056;Castilfrío de la Sierra;312.6923076923077
Soria;42057;Castilruiz;312.6923076923077
Soria;42058;Castillejo de Robledo;312.6923076923077
Soria;42059;Centenera de Andaluz;312.6923076923077
Soria;42060;Cerbón;312.6923076923077
Soria;42061;Cidones;312.6923076923077
Soria;42062;Cigudosa;312.6923076923077
Soria;42063;Cihuela;312.6923076923077
Soria;42064;Ciria;312.6923076923077
Soria;42065;Cirujales del Río;312.6923076923077
Soria;42068;Coscurita;312.6923076923077
Soria;42069;Covaleda;245.0
Soria;42070;Cubilla;312.6923076923077
Soria;42071;Cubo de la Solana;312.6923076923077
Soria;42073;Cueva de Ágreda;312.6923076923077
Soria;42075;Dévanos;312.6923076923077
Soria;42076;Deza;312.6923076923077
Soria;42078;Duruelo de la Sierra;312.6923076923077
Soria;42079;Escobosa de Almazán;312.6923076923077
Soria;42080;Espeja de San Marcelino;312.6923076923077
Soria;42081;Espejón;312.6923076923077
Soria;42082;Estepa de San Juan;312.6923076923077
Soria;42083;Frechilla de Almazán;312.6923076923077
Soria;42084;Fresno de Caracena;312.6923076923077
Soria;42085;Fuentearmegil;312.6923076923077
Soria;42086;Fuentecambrón;312.6923076923077
Soria;42087;Fuentecantos;312.6923076923077
Soria;42088;Fuentelmonge;312.6923076923077
Soria;42089;Fuentelsaz de Soria;312.6923076923077
Soria;42090;Fuentepinilla;312.6923076923077
Soria;42092;Fuentes de Magaña;312.6923076923077
Soria;42093;Fuentestrún;312.6923076923077
Soria;42094;Garray;312.6923076923077
Soria;42095;Golmayo;350.0
Soria;42096;Gómara;312.6923076923077
Soria;42097;Gormaz;312.6923076923077
Soria;42098;Herrera de Soria;312.6923076923077
Soria;42100;Hinojosa del Campo;312.6923076923077
Soria;42103;Langa de Duero;312.6923076923077
Soria;42105;Liceras;312.6923076923077
Soria;42106;Losilla, La;312.6923076923077
Soria;42107;Magaña;312.6923076923077
Soria;42108;Maján;312.6923076923077
Soria;42110;Matalebreras;312.6923076923077
Soria;42111;Matamala de Almazán;312.6923076923077
Soria;42113;Medinaceli;309.0
Soria;42115;Miño de Medinaceli;312.6923076923077
Soria;42116;Miño de San Esteban;312.6923076923077
Soria;42117;Molinos de Duero;312.6923076923077
Soria;42118;Momblona;312.6923076923077
Soria;42119;Monteagudo de las Vicarías;312.6923076923077
Soria;42120;Montejo de Tiermes;312.6923076923077
Soria;42121;Montenegro de Cameros;312.6923076923077
Soria;42123;Morón de Almazán;312.6923076923077
Soria;42124;Muriel de la Fuente;312.6923076923077
Soria;42125;Muriel Viejo;312.6923076923077
Soria;42127;Nafría de Ucero;312.6923076923077
Soria;42128;Narros;312.6923076923077
Soria;42129;Navaleno;312.6923076923077
Soria;42130;Nepas;312.6923076923077
Soria;42131;Nolay;312.6923076923077
Soria;42132;Noviercas;312.6923076923077
Soria;42134;Ólvega;300.0
Soria;42135;Oncala;312.6923076923077
Soria;42139;Pinilla del Campo;312.6923076923077
Soria;42140;Portillo de Soria;312.6923076923077
Soria;42141;Póveda de Soria, La;312.6923076923077
Soria;42142;Pozalmuro;312.6923076923077
Soria;42144;Quintana Redonda;312.6923076923077
Soria;42145;Quintanas de Gormaz;312.6923076923077
Soria;42148;Quiñonería;312.6923076923077
Soria;42149;Rábanos, Los;312.6923076923077
Soria;42151;Rebollar;312.6923076923077
Soria;42152;Recuerda;312.6923076923077
Soria;42153;Rello;312.6923076923077
Soria;42154;Renieblas;312.6923076923077
Soria;42155;Retortillo de Soria;312.6923076923077
Soria;42156;Reznos;312.6923076923077
Soria;42157;Riba de Escalote, La;312.6923076923077
Soria;42158;Rioseco de Soria;312.6923076923077
Soria;42159;Rollamienta;312.6923076923077
Soria;42160;Royo, El;312.6923076923077
Soria;42161;Salduero;312.6923076923077
Soria;42162;San Esteban de Gormaz;320.0
Soria;42163;San Felices;312.6923076923077
Soria;42164;San Leonardo de Yagüe;290.0
Soria;42165;San Pedro Manrique;312.6923076923077
Soria;42166;Santa Cruz de Yanguas;312.6923076923077
Soria;42167;Santa María de Huerta;312.6923076923077
Soria;42168;Santa María de las Hoyas;312.6923076923077
Soria;42171;Serón de Nágima;312.6923076923077
Soria;42172;Soliedra;312.6923076923077
Soria;42173;Soria;434.0
Soria;42174;Sotillo del Rincón;312.6923076923077
Soria;42175;Suellacabras;312.6923076923077
Soria;42176;Tajahuerce;312.6923076923077
Soria;42177;Tajueco;312.6923076923077
Soria;42178;Talveila;312.6923076923077
Soria;42181;Tardelcuende;312.6923076923077
Soria;42182;Taroda;312.6923076923077
Soria;42183;Tejado;312.6923076923077
Soria;42184;Torlengua;312.6923076923077
Soria;42185;Torreblacos;312.6923076923077
Soria;42187;Torrubia de Soria;312.6923076923077
Soria;42188;Trévago;312.6923076923077
Soria;42189;Ucero;312.6923076923077
Soria;42190;Vadillo;312.6923076923077
Soria;42191;Valdeavellano de Tera;312.6923076923077
Soria;42192;Valdegeña;312.6923076923077
Soria;42193;Valdelagua del Cerro;312.6923076923077
Soria;42194;Valdemaluque;312.6923076923077
Soria;42195;Valdenebro;312.6923076923077
Soria;42196;Valdeprado;312.6923076923077
Soria;42197;Valderrodilla;312.6923076923077
Soria;42198;Valtajeros;312.6923076923077
Soria;42200;Velamazán;312.6923076923077
Soria;42201;Velilla de la Sierra;312.6923076923077
Soria;42202;Velilla de los Ajos;312.6923076923077
Soria;42204;Viana de Duero;312.6923076923077
Soria;42205;Villaciervos;312.6923076923077
Soria;42206;Villanueva de Gormaz;312.6923076923077
Soria;42207;Villar del Ala;312.6923076923077
Soria;42208;Villar del Campo;312.6923076923077
Soria;42209;Villar del Río;312.6923076923077
Soria;42211;Villares de Soria, Los;312.6923076923077
Soria;42212;Villasayas;312.6923076923077
Soria;42213;Villaseca de Arciel;312.6923076923077
Soria;42215;Vinuesa;325.0
Soria;42216;Vizmanos;312.6923076923077
Soria;42217;Vozmediano;312.6923076923077
Soria;42218;Yanguas;312.6923076923077
Soria;42219;Yelo;312.6923076923077
Tarragona;43001;Aiguamúrcia;366.1290322580645
Tarragona;43002;Albinyana;366.1290322580645
Tarragona;43003;Albiol, L';366.1290322580645
Tarragona;43004;Alcanar;305.0
Tarragona;43005;Alcover;375.0
Tarragona;43006;Aldover;366.1290322580645
Tarragona;43007;Aleixar, L';366.1290322580645
Tarragona;43008;Alfara de Carles;366.1290322580645
Tarragona;43009;Alforja;377.0
Tarragona;43010;Alió;366.1290322580645
Tarragona;43011;Almoster;366.1290322580645
Tarragona;43012;Altafulla;412.0
Tarragona;43013;Ametlla de Mar, L';329.0
Tarragona;43014;Amposta;346.0
Tarragona;43015;Arbolí;366.1290322580645
Tarragona;43016;Arboç, L';400.0
Tarragona;43017;Argentera, L';366.1290322580645
Tarragona;43018;Arnes;366.1290322580645
Tarragona;43019;Ascó;366.1290322580645
Tarragona;43020;Banyeres del Penedès;366.1290322580645
Tarragona;43021;Barberà de la Conca;366.1290322580645
Tarragona;43022;Batea;366.1290322580645
Tarragona;43023;Bellmunt del Priorat;366.1290322580645
Tarragona;43024;Bellvei;400.0
Tarragona;43025;Benifallet;366.1290322580645
Tarragona;43026;Benissanet;366.1290322580645
Tarragona;43027;Bisbal de Falset, La;366.1290322580645
Tarragona;43028;Bisbal del Penedès, La;366.1290322580645
Tarragona;43029;Blancafort;366.1290322580645
Tarragona;43030;Bonastre;366.1290322580645
Tarragona;43031;Borges del Camp, Les;307.0
Tarragona;43032;Bot;366.1290322580645
Tarragona;43033;Botarell;366.1290322580645
Tarragona;43034;Bràfim;366.1290322580645
Tarragona;43035;Cabacés;366.1290322580645
Tarragona;43036;Cabra del Camp;366.1290322580645
Tarragona;43037;Calafell;450.0
Tarragona;43038;Cambrils;450.0
Tarragona;43039;Capafonts;366.1290322580645
Tarragona;43040;Capçanes;366.1290322580645
Tarragona;43041;Caseres;366.1290322580645
Tarragona;43042;Castellvell del Camp;366.1290322580645
Tarragona;43043;Catllar, El;394.0
Tarragona;43044;Sénia, La;250.0
Tarragona;43045;Colldejou;366.1290322580645
Tarragona;43046;Conesa;366.1290322580645
Tarragona;43047;Constantí;350.0
Tarragona;43048;Corbera d'Ebre;250.0
Tarragona;43049;Cornudella de Montsant;366.1290322580645
Tarragona;43050;Creixell;423.0
Tarragona;43051;Cunit;456.0
Tarragona;43052;Xerta;366.1290322580645
Tarragona;43053;Duesaigües;366.1290322580645
Tarragona;43054;Espluga de Francolí, L';340.0
Tarragona;43055;Falset;375.0
Tarragona;43056;Fatarella, La;366.1290322580645
Tarragona;43057;Febró, La;366.1290322580645
Tarragona;43058;Figuera, La;366.1290322580645
Tarragona;43059;Figuerola del Camp;366.1290322580645
Tarragona;43060;Flix;270.0
Tarragona;43061;Forès;366.1290322580645
Tarragona;43062;Freginals;366.1290322580645
Tarragona;43063;Galera, La;366.1290322580645
Tarragona;43064;Gandesa;255.0
Tarragona;43065;Garcia;366.1290322580645
Tarragona;43066;Garidells, Els;366.1290322580645
Tarragona;43067;Ginestar;366.1290322580645
Tarragona;43068;Godall;366.1290322580645
Tarragona;43069;Gratallops;366.1290322580645
Tarragona;43070;Guiamets, Els;366.1290322580645
Tarragona;43071;Horta de Sant Joan;366.1290322580645
Tarragona;43072;Lloar, El;366.1290322580645
Tarragona;43073;Llorac;366.1290322580645
Tarragona;43074;Llorenç del Penedès;450.0
Tarragona;43075;Margalef;366.1290322580645
Tarragona;43076;Marçà;366.1290322580645
Tarragona;43077;Mas de Barberans;366.1290322580645
Tarragona;43078;Masdenverge;366.1290322580645
Tarragona;43079;Masllorenç;366.1290322580645
Tarragona;43080;Masó, La;366.1290322580645
Tarragona;43081;Maspujols;366.1290322580645
Tarragona;43082;Masroig, El;366.1290322580645
Tarragona;43083;Milà, El;366.1290322580645
Tarragona;43084;Miravet;366.1290322580645
Tarragona;43085;Molar, El;366.1290322580645
Tarragona;43086;Montblanc;360.0
Tarragona;43088;Montbrió del Camp;398.0
Tarragona;43089;Montferri;366.1290322580645
Tarragona;43090;Montmell, El;366.1290322580645
Tarragona;43091;Mont-ral;366.1290322580645
Tarragona;43092;Mont-roig del Camp;399.0
Tarragona;43093;Móra d'Ebre;350.0
Tarragona;43094;Móra la Nova;300.0
Tarragona;43095;Morell, El;351.0
Tarragona;43096;Morera de Montsant, La;366.1290322580645
Tarragona;43097;Nou de Gaià, La;366.1290322580645
Tarragona;43098;Nulles;366.1290322580645
Tarragona;43099;Palma d'Ebre, La;366.1290322580645
Tarragona;43100;Pallaresos, Els;366.1290322580645
Tarragona;43101;Passanant i Belltall;366.1290322580645
Tarragona;43102;Paüls;366.1290322580645
Tarragona;43103;Perafort;366.1290322580645
Tarragona;43104;Perelló, El;300.0
Tarragona;43105;Piles, Les;366.1290322580645
Tarragona;43106;Pinell de Brai, El;366.1290322580645
Tarragona;43107;Pira;366.1290322580645
Tarragona;43108;Pla de Santa Maria, El;355.0
Tarragona;43109;Pobla de Mafumet, La;450.0
Tarragona;43110;Pobla de Massaluca, La;366.1290322580645
Tarragona;43111;Pobla de Montornès, La;407.0
Tarragona;43112;Poboleda;366.1290322580645
Tarragona;43113;Pont d'Armentera, El;366.1290322580645
Tarragona;43114;Porrera;366.1290322580645
Tarragona;43115;Pradell de la Teixeta;366.1290322580645
Tarragona;43116;Prades;244.0
Tarragona;43117;Prat de Comte;366.1290322580645
Tarragona;43118;Pratdip;366.1290322580645
Tarragona;43119;Puigpelat;366.1290322580645
Tarragona;43120;Querol;366.1290322580645
Tarragona;43121;Rasquera;366.1290322580645
Tarragona;43122;Renau;366.1290322580645
Tarragona;43123;Reus;425.0
Tarragona;43124;Riba, La;366.1290322580645
Tarragona;43125;Riba-roja d'Ebre;366.1290322580645
Tarragona;43126;Riera de Gaià, La;348.0
Tarragona;43127;Riudecanyes;366.1290322580645
Tarragona;43128;Riudecols;366.1290322580645
Tarragona;43129;Riudoms;400.0
Tarragona;43130;Rocafort de Queralt;366.1290322580645
Tarragona;43131;Roda de Barà;409.0
Tarragona;43132;Rodonyà;366.1290322580645
Tarragona;43133;Roquetes;390.0
Tarragona;43134;Rourell, El;366.1290322580645
Tarragona;43135;Salomó;366.1290322580645
Tarragona;43136;Sant Carles de la Ràpita;339.0
Tarragona;43137;Sant Jaume dels Domenys;366.1290322580645
Tarragona;43138;Santa Bàrbara;303.0
Tarragona;43139;Santa Coloma de Queralt;325.0
Tarragona;43140;Santa Oliva;400.0
Tarragona;43141;Pontils;366.1290322580645
