Municipios;Periodo;Total;Nombre_Municipio
20071 Tolosa;2016;15452.0;Tolosa
20072 Urnieta;2022;17298.0;Urnieta
20072 Urnieta;2021;15296.0;Urnieta
20072 Urnieta;2020;14993.0;Urnieta
20072 Urnieta;2019;14874.0;Urnieta
20072 Urnieta;2018;14237.0;Urnieta
20072 Urnieta;2017;13885.0;Urnieta
20072 Urnieta;2016;13221.0;Urnieta
20073 Usurbil;2022;17244.0;Usurbil
20073 Usurbil;2021;16020.0;Usurbil
20073 Usurbil;2020;15786.0;Usurbil
20073 Usurbil;2019;15986.0;Usurbil
20073 Usurbil;2018;15263.0;Usurbil
20073 Usurbil;2017;14621.0;Usurbil
20073 Usurbil;2016;14174.0;Usurbil
20074 Bergara;2022;19193.0;Bergara
20074 Bergara;2021;17484.0;Bergara
20074 Bergara;2020;17027.0;Bergara
20074 Bergara;2019;17472.0;Bergara
20074 Bergara;2018;16798.0;Bergara
20074 Bergara;2017;16350.0;Bergara
20074 Bergara;2016;16104.0;Bergara
20075 Villabona;2022;16363.0;Villabona
20075 Villabona;2021;15139.0;Villabona
20075 Villabona;2020;14830.0;Villabona
20075 Villabona;2019;14651.0;Villabona
20075 Villabona;2018;14588.0;Villabona
20075 Villabona;2017;13398.0;Villabona
20075 Villabona;2016;13306.0;Villabona
20076 Ordizia;2022;17207.0;Ordizia
20076 Ordizia;2021;16388.0;Ordizia
20076 Ordizia;2020;15735.0;Ordizia
20076 Ordizia;2019;15882.0;Ordizia
20076 Ordizia;2018;15412.0;Ordizia
20076 Ordizia;2017;14811.0;Ordizia
20076 Ordizia;2016;14752.0;Ordizia
20077 Urretxu;2022;18086.0;Urretxu
20077 Urretxu;2021;16752.0;Urretxu
20077 Urretxu;2020;15968.0;Urretxu
20077 Urretxu;2019;16088.0;Urretxu
20077 Urretxu;2018;15342.0;Urretxu
20077 Urretxu;2017;15135.0;Urretxu
20077 Urretxu;2016;15251.0;Urretxu
20078 Zaldibia;2022;17025.0;Zaldibia
20078 Zaldibia;2021;15873.0;Zaldibia
20078 Zaldibia;2020;16148.0;Zaldibia
20078 Zaldibia;2019;16246.0;Zaldibia
20078 Zaldibia;2018;15463.0;Zaldibia
20078 Zaldibia;2017;14849.0;Zaldibia
20078 Zaldibia;2016;15299.0;Zaldibia
20079 Zarautz;2022;19194.0;Zarautz
20079 Zarautz;2021;18015.0;Zarautz
20079 Zarautz;2020;17306.0;Zarautz
20079 Zarautz;2019;17219.0;Zarautz
20079 Zarautz;2018;16400.0;Zarautz
20079 Zarautz;2017;15804.0;Zarautz
20079 Zarautz;2016;15456.0;Zarautz
20080 Zumarraga;2022;16503.0;Zumarraga
20080 Zumarraga;2021;15462.0;Zumarraga
20080 Zumarraga;2020;15136.0;Zumarraga
20080 Zumarraga;2019;15182.0;Zumarraga
20080 Zumarraga;2018;14783.0;Zumarraga
20080 Zumarraga;2017;14262.0;Zumarraga
20080 Zumarraga;2016;14783.0;Zumarraga
20081 Zumaia;2022;18657.0;Zumaia
20081 Zumaia;2021;17344.0;Zumaia
20081 Zumaia;2020;16768.0;Zumaia
20081 Zumaia;2019;16512.0;Zumaia
20081 Zumaia;2018;16196.0;Zumaia
20081 Zumaia;2017;15295.0;Zumaia
20081 Zumaia;2016;14852.0;Zumaia
20901 Mendaro;2022;16356.0;Mendaro
20901 Mendaro;2021;16201.0;Mendaro
20901 Mendaro;2020;14893.0;Mendaro
20901 Mendaro;2019;15312.0;Mendaro
20901 Mendaro;2018;14781.0;Mendaro
20901 Mendaro;2017;14261.0;Mendaro
20901 Mendaro;2016;13817.0;Mendaro
20902 Lasarte-Oria;2022;16486.0;Lasarte-Oria
20902 Lasarte-Oria;2021;15287.0;Lasarte-Oria
20902 Lasarte-Oria;2020;14722.0;Lasarte-Oria
20902 Lasarte-Oria;2019;14626.0;Lasarte-Oria
20902 Lasarte-Oria;2018;14149.0;Lasarte-Oria
20902 Lasarte-Oria;2017;13552.0;Lasarte-Oria
20902 Lasarte-Oria;2016;13300.0;Lasarte-Oria
20903 Astigarraga;2022;17896.0;Astigarraga
20903 Astigarraga;2021;16590.0;Astigarraga
20903 Astigarraga;2020;16380.0;Astigarraga
20903 Astigarraga;2019;16590.0;Astigarraga
20903 Astigarraga;2018;15330.0;Astigarraga
20903 Astigarraga;2017;14684.0;Astigarraga
20903 Astigarraga;2016;14139.0;Astigarraga
20904 Baliarrain;2022;17317.0;Baliarrain
20904 Baliarrain;2021;16428.0;Baliarrain
20904 Baliarrain;2020;15002.0;Baliarrain
20904 Baliarrain;2019;15116.0;Baliarrain
20904 Baliarrain;2018;14254.0;Baliarrain
20904 Baliarrain;2017;14334.0;Baliarrain
20904 Baliarrain;2016;13470.0;Baliarrain
20905 Orendain;2022;20013.0;Orendain
20905 Orendain;2021;16526.0;Orendain
20905 Orendain;2020;18297.0;Orendain
20905 Orendain;2019;16087.0;Orendain
20905 Orendain;2018;15669.0;Orendain
20905 Orendain;2017;14559.0;Orendain
20905 Orendain;2016;14906.0;Orendain
20906 Altzaga;2022;16777.0;Altzaga
20906 Altzaga;2021;14557.0;Altzaga
20906 Altzaga;2020;13580.0;Altzaga
20906 Altzaga;2019;14018.0;Altzaga
20906 Altzaga;2018;13462.0;Altzaga
20906 Altzaga;2017;14166.0;Altzaga
20906 Altzaga;2016;13192.0;Altzaga
20907 Gaztelu;2022;15001.0;Gaztelu
20907 Gaztelu;2021;14084.0;Gaztelu
20907 Gaztelu;2020;13225.0;Gaztelu
20907 Gaztelu;2019;13812.0;Gaztelu
20907 Gaztelu;2018;13133.0;Gaztelu
20907 Gaztelu;2017;13383.0;Gaztelu
20907 Gaztelu;2016;13014.0;Gaztelu
21001 Alájar;2022;9832.0;Alájar
21001 Alájar;2021;9062.0;Alájar
21001 Alájar;2020;8077.0;Alájar
21001 Alájar;2019;7959.0;Alájar
21001 Alájar;2018;7136.0;Alájar
21001 Alájar;2017;6986.0;Alájar
21001 Alájar;2016;6673.0;Alájar
21001 Alájar;2015;6067.0;Alájar
21002 Aljaraque;2022;14060.0;Aljaraque
21002 Aljaraque;2021;13229.0;Aljaraque
21002 Aljaraque;2020;12733.0;Aljaraque
21002 Aljaraque;2019;12499.0;Aljaraque
21002 Aljaraque;2018;11818.0;Aljaraque
21002 Aljaraque;2017;11242.0;Aljaraque
21002 Aljaraque;2016;11003.0;Aljaraque
21002 Aljaraque;2015;10749.0;Aljaraque
21003 Almendro, El;2022;10865.0;Almendro, El
21003 Almendro, El;2021;10484.0;Almendro, El
21003 Almendro, El;2020;9990.0;Almendro, El
21003 Almendro, El;2019;10049.0;Almendro, El
21003 Almendro, El;2018;9170.0;Almendro, El
21003 Almendro, El;2017;8653.0;Almendro, El
21003 Almendro, El;2016;8300.0;Almendro, El
21003 Almendro, El;2015;7906.0;Almendro, El
21004 Almonaster la Real;2022;12386.0;Almonaster la Real
21004 Almonaster la Real;2021;11762.0;Almonaster la Real
21004 Almonaster la Real;2020;11307.0;Almonaster la Real
21004 Almonaster la Real;2019;11116.0;Almonaster la Real
21004 Almonaster la Real;2018;10384.0;Almonaster la Real
21004 Almonaster la Real;2017;9826.0;Almonaster la Real
21004 Almonaster la Real;2016;9373.0;Almonaster la Real
21004 Almonaster la Real;2015;8769.0;Almonaster la Real
21005 Almonte;2022;9693.0;Almonte
21005 Almonte;2021;9083.0;Almonte
21005 Almonte;2020;8812.0;Almonte
21005 Almonte;2019;8706.0;Almonte
21005 Almonte;2018;8210.0;Almonte
21005 Almonte;2017;7770.0;Almonte
21005 Almonte;2016;7455.0;Almonte
21005 Almonte;2015;7241.0;Almonte
21006 Alosno;2022;10394.0;Alosno
21006 Alosno;2021;9960.0;Alosno
21006 Alosno;2020;9614.0;Alosno
21006 Alosno;2019;9257.0;Alosno
21006 Alosno;2018;8672.0;Alosno
21006 Alosno;2017;8240.0;Alosno
21006 Alosno;2016;7807.0;Alosno
21006 Alosno;2015;7560.0;Alosno
21007 Aracena;2022;11299.0;Aracena
21007 Aracena;2021;10692.0;Aracena
21007 Aracena;2020;9976.0;Aracena
21007 Aracena;2019;9804.0;Aracena
21007 Aracena;2018;9210.0;Aracena
21007 Aracena;2017;8650.0;Aracena
21007 Aracena;2016;8381.0;Aracena
21007 Aracena;2015;7986.0;Aracena
21008 Aroche;2022;9535.0;Aroche
21008 Aroche;2021;9211.0;Aroche
21008 Aroche;2020;8731.0;Aroche
21008 Aroche;2019;8472.0;Aroche
21008 Aroche;2018;7960.0;Aroche
21008 Aroche;2017;7301.0;Aroche
21008 Aroche;2016;7116.0;Aroche
21008 Aroche;2015;6765.0;Aroche
21009 Arroyomolinos de León;2022;8673.0;Arroyomolinos de León
21009 Arroyomolinos de León;2021;8173.0;Arroyomolinos de León
21009 Arroyomolinos de León;2020;7681.0;Arroyomolinos de León
21009 Arroyomolinos de León;2019;7513.0;Arroyomolinos de León
21009 Arroyomolinos de León;2018;7097.0;Arroyomolinos de León
21009 Arroyomolinos de León;2017;6667.0;Arroyomolinos de León
21009 Arroyomolinos de León;2016;6373.0;Arroyomolinos de León
21009 Arroyomolinos de León;2015;6180.0;Arroyomolinos de León
21010 Ayamonte;2022;10513.0;Ayamonte
21010 Ayamonte;2021;9844.0;Ayamonte
21010 Ayamonte;2020;9239.0;Ayamonte
21010 Ayamonte;2019;9299.0;Ayamonte
21010 Ayamonte;2018;8621.0;Ayamonte
21010 Ayamonte;2017;8085.0;Ayamonte
21010 Ayamonte;2016;7700.0;Ayamonte
21010 Ayamonte;2015;7640.0;Ayamonte
21011 Beas;2022;11367.0;Beas
21011 Beas;2021;10776.0;Beas
21011 Beas;2020;10201.0;Beas
21011 Beas;2019;9975.0;Beas
21011 Beas;2018;9601.0;Beas
21011 Beas;2017;9066.0;Beas
21011 Beas;2016;8665.0;Beas
21011 Beas;2015;8608.0;Beas
21012 Berrocal;2022;14098.0;Berrocal
21012 Berrocal;2021;12953.0;Berrocal
21012 Berrocal;2020;11868.0;Berrocal
21012 Berrocal;2019;11682.0;Berrocal
21012 Berrocal;2018;11202.0;Berrocal
21012 Berrocal;2017;10155.0;Berrocal
21012 Berrocal;2016;10341.0;Berrocal
21012 Berrocal;2015;10344.0;Berrocal
21013 Bollullos Par del Condado;2022;10355.0;Bollullos Par del Condado
21013 Bollullos Par del Condado;2021;9717.0;Bollullos Par del Condado
21013 Bollullos Par del Condado;2020;8985.0;Bollullos Par del Condado
21013 Bollullos Par del Condado;2019;9092.0;Bollullos Par del Condado
21013 Bollullos Par del Condado;2018;8612.0;Bollullos Par del Condado
21013 Bollullos Par del Condado;2017;8247.0;Bollullos Par del Condado
21013 Bollullos Par del Condado;2016;7874.0;Bollullos Par del Condado
21013 Bollullos Par del Condado;2015;7679.0;Bollullos Par del Condado
21014 Bonares;2022;10515.0;Bonares
21014 Bonares;2021;10097.0;Bonares
21014 Bonares;2020;9414.0;Bonares
21014 Bonares;2019;9131.0;Bonares
21014 Bonares;2018;8763.0;Bonares
21014 Bonares;2017;8345.0;Bonares
21014 Bonares;2016;7920.0;Bonares
21014 Bonares;2015;7677.0;Bonares
21015 Cabezas Rubias;2022;10941.0;Cabezas Rubias
21015 Cabezas Rubias;2021;10447.0;Cabezas Rubias
21015 Cabezas Rubias;2020;9884.0;Cabezas Rubias
21015 Cabezas Rubias;2019;9483.0;Cabezas Rubias
21015 Cabezas Rubias;2018;9107.0;Cabezas Rubias
21015 Cabezas Rubias;2017;8432.0;Cabezas Rubias
21015 Cabezas Rubias;2016;8108.0;Cabezas Rubias
21015 Cabezas Rubias;2015;8132.0;Cabezas Rubias
21016 Cala;2022;10173.0;Cala
21016 Cala;2021;9637.0;Cala
21016 Cala;2020;9242.0;Cala
21016 Cala;2019;8856.0;Cala
21016 Cala;2018;8221.0;Cala
21016 Cala;2017;7825.0;Cala
21016 Cala;2016;8320.0;Cala
21016 Cala;2015;7442.0;Cala
21017 Calañas;2022;11697.0;Calañas
21017 Calañas;2021;10993.0;Calañas
21017 Calañas;2020;10496.0;Calañas
21017 Calañas;2019;10221.0;Calañas
21017 Calañas;2018;9699.0;Calañas
21017 Calañas;2017;9257.0;Calañas
21017 Calañas;2016;8791.0;Calañas
21017 Calañas;2015;8564.0;Calañas
21018 Campillo, El;2022;12013.0;Campillo, El
21018 Campillo, El;2021;11359.0;Campillo, El
21018 Campillo, El;2020;10773.0;Campillo, El
21018 Campillo, El;2019;10412.0;Campillo, El
21018 Campillo, El;2018;9965.0;Campillo, El
21018 Campillo, El;2017;9328.0;Campillo, El
21018 Campillo, El;2016;9012.0;Campillo, El
21018 Campillo, El;2015;8895.0;Campillo, El
21019 Campofrío;2022;11241.0;Campofrío
21019 Campofrío;2021;10571.0;Campofrío
21019 Campofrío;2020;10607.0;Campofrío
21019 Campofrío;2019;9755.0;Campofrío
21019 Campofrío;2018;9283.0;Campofrío
21019 Campofrío;2017;8710.0;Campofrío
21019 Campofrío;2016;8282.0;Campofrío
21019 Campofrío;2015;7960.0;Campofrío
21020 Cañaveral de León;2022;9671.0;Cañaveral de León
21020 Cañaveral de León;2021;9494.0;Cañaveral de León
21020 Cañaveral de León;2020;9115.0;Cañaveral de León
21020 Cañaveral de León;2019;8480.0;Cañaveral de León
21020 Cañaveral de León;2018;7915.0;Cañaveral de León
21020 Cañaveral de León;2017;7564.0;Cañaveral de León
21020 Cañaveral de León;2016;7564.0;Cañaveral de León
21020 Cañaveral de León;2015;7264.0;Cañaveral de León
21021 Cartaya;2022;10429.0;Cartaya
21021 Cartaya;2021;9971.0;Cartaya
21021 Cartaya;2020;9469.0;Cartaya
21021 Cartaya;2019;9206.0;Cartaya
21021 Cartaya;2018;8703.0;Cartaya
21021 Cartaya;2017;8306.0;Cartaya
21021 Cartaya;2016;7788.0;Cartaya
21021 Cartaya;2015;7687.0;Cartaya
21022 Castaño del Robledo;2022;12299.0;Castaño del Robledo
21022 Castaño del Robledo;2021;12691.0;Castaño del Robledo
21022 Castaño del Robledo;2020;10829.0;Castaño del Robledo
21022 Castaño del Robledo;2019;10438.0;Castaño del Robledo
21022 Castaño del Robledo;2018;9172.0;Castaño del Robledo
21022 Castaño del Robledo;2017;8796.0;Castaño del Robledo
21022 Castaño del Robledo;2016;8133.0;Castaño del Robledo
21022 Castaño del Robledo;2015;8474.0;Castaño del Robledo
21023 Cerro de Andévalo, El;2022;10959.0;Cerro de Andévalo, El
21023 Cerro de Andévalo, El;2021;10415.0;Cerro de Andévalo, El
21023 Cerro de Andévalo, El;2020;9924.0;Cerro de Andévalo, El
21023 Cerro de Andévalo, El;2019;9637.0;Cerro de Andévalo, El
21023 Cerro de Andévalo, El;2018;9122.0;Cerro de Andévalo, El
21023 Cerro de Andévalo, El;2017;8617.0;Cerro de Andévalo, El
21023 Cerro de Andévalo, El;2016;8205.0;Cerro de Andévalo, El
21023 Cerro de Andévalo, El;2015;8059.0;Cerro de Andévalo, El
21024 Corteconcepción;2022;10728.0;Corteconcepción
21024 Corteconcepción;2021;9922.0;Corteconcepción
21024 Corteconcepción;2020;9366.0;Corteconcepción
21024 Corteconcepción;2019;9358.0;Corteconcepción
21024 Corteconcepción;2018;9227.0;Corteconcepción
21024 Corteconcepción;2017;8759.0;Corteconcepción
21024 Corteconcepción;2016;8547.0;Corteconcepción
21024 Corteconcepción;2015;8701.0;Corteconcepción
21025 Cortegana;2022;11032.0;Cortegana
21025 Cortegana;2021;10440.0;Cortegana
21025 Cortegana;2020;9842.0;Cortegana
21025 Cortegana;2019;9713.0;Cortegana
21025 Cortegana;2018;9214.0;Cortegana
21025 Cortegana;2017;8823.0;Cortegana
21025 Cortegana;2016;8483.0;Cortegana
21025 Cortegana;2015;8243.0;Cortegana
21026 Cortelazor;2022;10831.0;Cortelazor
21026 Cortelazor;2021;10188.0;Cortelazor
21026 Cortelazor;2020;9370.0;Cortelazor
21026 Cortelazor;2019;8199.0;Cortelazor
21026 Cortelazor;2018;8554.0;Cortelazor
21026 Cortelazor;2017;8297.0;Cortelazor
21026 Cortelazor;2016;7998.0;Cortelazor
21026 Cortelazor;2015;7859.0;Cortelazor
21027 Cumbres de Enmedio;2022;;Cumbres de Enmedio
21027 Cumbres de Enmedio;2021;;Cumbres de Enmedio
21027 Cumbres de Enmedio;2020;;Cumbres de Enmedio
21027 Cumbres de Enmedio;2019;;Cumbres de Enmedio
21027 Cumbres de Enmedio;2018;;Cumbres de Enmedio
21027 Cumbres de Enmedio;2017;;Cumbres de Enmedio
21027 Cumbres de Enmedio;2016;;Cumbres de Enmedio
21027 Cumbres de Enmedio;2015;;Cumbres de Enmedio
21028 Cumbres de San Bartolomé;2022;11745.0;Cumbres de San Bartolomé
21028 Cumbres de San Bartolomé;2021;11091.0;Cumbres de San Bartolomé
21028 Cumbres de San Bartolomé;2020;10229.0;Cumbres de San Bartolomé
21028 Cumbres de San Bartolomé;2019;10016.0;Cumbres de San Bartolomé
21028 Cumbres de San Bartolomé;2018;9443.0;Cumbres de San Bartolomé
21028 Cumbres de San Bartolomé;2017;9061.0;Cumbres de San Bartolomé
21028 Cumbres de San Bartolomé;2016;8473.0;Cumbres de San Bartolomé
21028 Cumbres de San Bartolomé;2015;8259.0;Cumbres de San Bartolomé
21029 Cumbres Mayores;2022;10653.0;Cumbres Mayores
21029 Cumbres Mayores;2021;10229.0;Cumbres Mayores
21029 Cumbres Mayores;2020;9552.0;Cumbres Mayores
21029 Cumbres Mayores;2019;9784.0;Cumbres Mayores
21029 Cumbres Mayores;2018;9267.0;Cumbres Mayores
21029 Cumbres Mayores;2017;8649.0;Cumbres Mayores
21029 Cumbres Mayores;2016;8206.0;Cumbres Mayores
21029 Cumbres Mayores;2015;7879.0;Cumbres Mayores
21030 Chucena;2022;10006.0;Chucena
21030 Chucena;2021;9464.0;Chucena
21030 Chucena;2020;8899.0;Chucena
21030 Chucena;2019;8666.0;Chucena
21030 Chucena;2018;8438.0;Chucena
21030 Chucena;2017;7952.0;Chucena
21030 Chucena;2016;7566.0;Chucena
21030 Chucena;2015;7202.0;Chucena
21031 Encinasola;2022;10420.0;Encinasola
21031 Encinasola;2021;9838.0;Encinasola
21031 Encinasola;2020;9232.0;Encinasola
21031 Encinasola;2019;9035.0;Encinasola
21031 Encinasola;2018;8535.0;Encinasola
21031 Encinasola;2017;8016.0;Encinasola
21031 Encinasola;2016;7856.0;Encinasola
21031 Encinasola;2015;7754.0;Encinasola
21032 Escacena del Campo;2022;9633.0;Escacena del Campo
21032 Escacena del Campo;2021;9161.0;Escacena del Campo
21032 Escacena del Campo;2020;8703.0;Escacena del Campo
21032 Escacena del Campo;2019;8427.0;Escacena del Campo
21032 Escacena del Campo;2018;8100.0;Escacena del Campo
21032 Escacena del Campo;2017;7508.0;Escacena del Campo
21032 Escacena del Campo;2016;7283.0;Escacena del Campo
21032 Escacena del Campo;2015;7160.0;Escacena del Campo
21033 Fuenteheridos;2022;9665.0;Fuenteheridos
21033 Fuenteheridos;2021;9428.0;Fuenteheridos
21033 Fuenteheridos;2020;8316.0;Fuenteheridos
21033 Fuenteheridos;2019;8208.0;Fuenteheridos
21033 Fuenteheridos;2018;7861.0;Fuenteheridos
21033 Fuenteheridos;2017;7090.0;Fuenteheridos
21033 Fuenteheridos;2016;6985.0;Fuenteheridos
21033 Fuenteheridos;2015;7189.0;Fuenteheridos
21034 Galaroza;2022;10049.0;Galaroza
21034 Galaroza;2021;9797.0;Galaroza
21034 Galaroza;2020;8970.0;Galaroza
21034 Galaroza;2019;8778.0;Galaroza
21034 Galaroza;2018;8301.0;Galaroza
21034 Galaroza;2017;8092.0;Galaroza
21034 Galaroza;2016;7445.0;Galaroza
21034 Galaroza;2015;7332.0;Galaroza
21035 Gibraleón;2022;10309.0;Gibraleón
21035 Gibraleón;2021;9799.0;Gibraleón
21035 Gibraleón;2020;9183.0;Gibraleón
21035 Gibraleón;2019;9164.0;Gibraleón
21035 Gibraleón;2018;8617.0;Gibraleón
21035 Gibraleón;2017;8223.0;Gibraleón
21035 Gibraleón;2016;7696.0;Gibraleón
21035 Gibraleón;2015;7511.0;Gibraleón
21036 Granada de Río-Tinto, La;2022;10322.0;Granada de Río-Tinto, La
21036 Granada de Río-Tinto, La;2021;9897.0;Granada de Río-Tinto, La
21036 Granada de Río-Tinto, La;2020;9415.0;Granada de Río-Tinto, La
21036 Granada de Río-Tinto, La;2019;9033.0;Granada de Río-Tinto, La
21036 Granada de Río-Tinto, La;2018;7458.0;Granada de Río-Tinto, La
21036 Granada de Río-Tinto, La;2017;7079.0;Granada de Río-Tinto, La
21036 Granada de Río-Tinto, La;2016;6985.0;Granada de Río-Tinto, La
21036 Granada de Río-Tinto, La;2015;7185.0;Granada de Río-Tinto, La
21037 Granado, El;2022;12169.0;Granado, El
21037 Granado, El;2021;11366.0;Granado, El
21037 Granado, El;2020;10892.0;Granado, El
21037 Granado, El;2019;10728.0;Granado, El
21037 Granado, El;2018;9827.0;Granado, El
21037 Granado, El;2017;9563.0;Granado, El
21037 Granado, El;2016;9167.0;Granado, El
21037 Granado, El;2015;8646.0;Granado, El
21038 Higuera de la Sierra;2022;10458.0;Higuera de la Sierra
21038 Higuera de la Sierra;2021;9688.0;Higuera de la Sierra
21038 Higuera de la Sierra;2020;8916.0;Higuera de la Sierra
21038 Higuera de la Sierra;2019;8870.0;Higuera de la Sierra
21038 Higuera de la Sierra;2018;8206.0;Higuera de la Sierra
21038 Higuera de la Sierra;2017;7586.0;Higuera de la Sierra
21038 Higuera de la Sierra;2016;7248.0;Higuera de la Sierra
21038 Higuera de la Sierra;2015;7116.0;Higuera de la Sierra
21039 Hinojales;2022;10202.0;Hinojales
21039 Hinojales;2021;9645.0;Hinojales
21039 Hinojales;2020;8852.0;Hinojales
21039 Hinojales;2019;8631.0;Hinojales
21039 Hinojales;2018;8339.0;Hinojales
21039 Hinojales;2017;7541.0;Hinojales
21039 Hinojales;2016;7328.0;Hinojales
21039 Hinojales;2015;7014.0;Hinojales
21040 Hinojos;2022;10909.0;Hinojos
21040 Hinojos;2021;10588.0;Hinojos
21040 Hinojos;2020;10158.0;Hinojos
21040 Hinojos;2019;9794.0;Hinojos
21040 Hinojos;2018;9358.0;Hinojos
21040 Hinojos;2017;9064.0;Hinojos
21040 Hinojos;2016;8852.0;Hinojos
21040 Hinojos;2015;8608.0;Hinojos
21041 Huelva;2022;12416.0;Huelva
21041 Huelva;2021;11791.0;Huelva
21041 Huelva;2020;11310.0;Huelva
21041 Huelva;2019;11181.0;Huelva
21041 Huelva;2018;10657.0;Huelva
21041 Huelva;2017;10165.0;Huelva
21041 Huelva;2016;9830.0;Huelva
21041 Huelva;2015;9652.0;Huelva
21042 Isla Cristina;2022;9440.0;Isla Cristina
21042 Isla Cristina;2021;8864.0;Isla Cristina
21042 Isla Cristina;2020;8517.0;Isla Cristina
21042 Isla Cristina;2019;8255.0;Isla Cristina
21042 Isla Cristina;2018;7691.0;Isla Cristina
21042 Isla Cristina;2017;7229.0;Isla Cristina
21042 Isla Cristina;2016;6823.0;Isla Cristina
21042 Isla Cristina;2015;6713.0;Isla Cristina
21043 Jabugo;2022;11284.0;Jabugo
21043 Jabugo;2021;10675.0;Jabugo
21043 Jabugo;2020;9949.0;Jabugo
21043 Jabugo;2019;9637.0;Jabugo
21043 Jabugo;2018;9156.0;Jabugo
21043 Jabugo;2017;8504.0;Jabugo
21043 Jabugo;2016;8337.0;Jabugo
21043 Jabugo;2015;8141.0;Jabugo
21044 Lepe;2022;9798.0;Lepe
21044 Lepe;2021;9321.0;Lepe
21044 Lepe;2020;8847.0;Lepe
21044 Lepe;2019;8674.0;Lepe
21044 Lepe;2018;8099.0;Lepe
21044 Lepe;2017;7678.0;Lepe
21044 Lepe;2016;7257.0;Lepe
21044 Lepe;2015;6991.0;Lepe
21045 Linares de la Sierra;2022;11645.0;Linares de la Sierra
21045 Linares de la Sierra;2021;11078.0;Linares de la Sierra
21045 Linares de la Sierra;2020;10243.0;Linares de la Sierra
21045 Linares de la Sierra;2019;10052.0;Linares de la Sierra
21045 Linares de la Sierra;2018;9559.0;Linares de la Sierra
21045 Linares de la Sierra;2017;8918.0;Linares de la Sierra
21045 Linares de la Sierra;2016;8353.0;Linares de la Sierra
21045 Linares de la Sierra;2015;8576.0;Linares de la Sierra
21046 Lucena del Puerto;2022;11236.0;Lucena del Puerto
21046 Lucena del Puerto;2021;11108.0;Lucena del Puerto
21046 Lucena del Puerto;2020;10746.0;Lucena del Puerto
21046 Lucena del Puerto;2019;10078.0;Lucena del Puerto
21046 Lucena del Puerto;2018;9624.0;Lucena del Puerto
21046 Lucena del Puerto;2017;8980.0;Lucena del Puerto
21046 Lucena del Puerto;2016;8745.0;Lucena del Puerto
21046 Lucena del Puerto;2015;8791.0;Lucena del Puerto
21047 Manzanilla;2022;9347.0;Manzanilla
21047 Manzanilla;2021;9066.0;Manzanilla
21047 Manzanilla;2020;8618.0;Manzanilla
21047 Manzanilla;2019;8600.0;Manzanilla
21047 Manzanilla;2018;8111.0;Manzanilla
21047 Manzanilla;2017;7762.0;Manzanilla
21047 Manzanilla;2016;7501.0;Manzanilla
21047 Manzanilla;2015;7106.0;Manzanilla
21048 Marines, Los;2022;10947.0;Marines, Los
21048 Marines, Los;2021;10350.0;Marines, Los
21048 Marines, Los;2020;10002.0;Marines, Los
21048 Marines, Los;2019;8925.0;Marines, Los
21048 Marines, Los;2018;8627.0;Marines, Los
21048 Marines, Los;2017;8254.0;Marines, Los
21048 Marines, Los;2016;8165.0;Marines, Los
21048 Marines, Los;2015;7401.0;Marines, Los
21049 Minas de Riotinto;2022;12869.0;Minas de Riotinto
21049 Minas de Riotinto;2021;12350.0;Minas de Riotinto
21049 Minas de Riotinto;2020;11794.0;Minas de Riotinto
21049 Minas de Riotinto;2019;11593.0;Minas de Riotinto
21049 Minas de Riotinto;2018;10635.0;Minas de Riotinto
21049 Minas de Riotinto;2017;10407.0;Minas de Riotinto
21049 Minas de Riotinto;2016;10004.0;Minas de Riotinto
21049 Minas de Riotinto;2015;9691.0;Minas de Riotinto
21050 Moguer;2022;10484.0;Moguer
21050 Moguer;2021;10012.0;Moguer
21050 Moguer;2020;9652.0;Moguer
21050 Moguer;2019;9469.0;Moguer
21050 Moguer;2018;8971.0;Moguer
21050 Moguer;2017;8652.0;Moguer
21050 Moguer;2016;8341.0;Moguer
21050 Moguer;2015;8028.0;Moguer
21051 Nava, La;2022;10970.0;Nava, La
21051 Nava, La;2021;10667.0;Nava, La
21051 Nava, La;2020;9936.0;Nava, La
21051 Nava, La;2019;9545.0;Nava, La
21051 Nava, La;2018;8662.0;Nava, La
21051 Nava, La;2017;8630.0;Nava, La
21051 Nava, La;2016;8144.0;Nava, La
21051 Nava, La;2015;7437.0;Nava, La
21052 Nerva;2022;11516.0;Nerva
21052 Nerva;2021;10789.0;Nerva
21052 Nerva;2020;10318.0;Nerva
21052 Nerva;2019;10203.0;Nerva
21052 Nerva;2018;9621.0;Nerva
21052 Nerva;2017;9071.0;Nerva
21052 Nerva;2016;8842.0;Nerva
21052 Nerva;2015;8577.0;Nerva
21053 Niebla;2022;10220.0;Niebla
21053 Niebla;2021;9689.0;Niebla
21053 Niebla;2020;9249.0;Niebla
21053 Niebla;2019;9220.0;Niebla
21053 Niebla;2018;8567.0;Niebla
21053 Niebla;2017;8226.0;Niebla
21053 Niebla;2016;7780.0;Niebla
21053 Niebla;2015;7701.0;Niebla
21054 Palma del Condado, La;2022;10722.0;Palma del Condado, La
21054 Palma del Condado, La;2021;10132.0;Palma del Condado, La
21054 Palma del Condado, La;2020;9662.0;Palma del Condado, La
21054 Palma del Condado, La;2019;9427.0;Palma del Condado, La
21054 Palma del Condado, La;2018;8917.0;Palma del Condado, La
21054 Palma del Condado, La;2017;8553.0;Palma del Condado, La
