Municipios;Periodo;Total;Nombre_Municipio
37166 Ituero de Azaba;2021;15.0;Ituero de Azaba
37166 Ituero de Azaba;2020;15.0;Ituero de Azaba
37166 Ituero de Azaba;2019;14.0;Ituero de Azaba
37166 Ituero de Azaba;2018;14.0;Ituero de Azaba
37166 Ituero de Azaba;2017;14.0;Ituero de Azaba
37166 Ituero de Azaba;2016;14.0;Ituero de Azaba
37166 Ituero de Azaba;2015;14.0;Ituero de Azaba
37166 Ituero de Azaba;2014;15.0;Ituero de Azaba
37166 Ituero de Azaba;2013;13.0;Ituero de Azaba
37166 Ituero de Azaba;2012;15.0;Ituero de Azaba
37167 Juzbado;2024;4.0;Juzbado
37167 Juzbado;2023;4.0;Juzbado
37167 Juzbado;2022;4.0;Juzbado
37167 Juzbado;2021;4.0;Juzbado
37167 Juzbado;2020;4.0;Juzbado
37167 Juzbado;2019;4.0;Juzbado
37167 Juzbado;2018;4.0;Juzbado
37167 Juzbado;2017;4.0;Juzbado
37167 Juzbado;2016;4.0;Juzbado
37167 Juzbado;2015;4.0;Juzbado
37167 Juzbado;2014;4.0;Juzbado
37167 Juzbado;2013;5.0;Juzbado
37167 Juzbado;2012;6.0;Juzbado
37168 Lagunilla;2024;22.0;Lagunilla
37168 Lagunilla;2023;19.0;Lagunilla
37168 Lagunilla;2022;24.0;Lagunilla
37168 Lagunilla;2021;26.0;Lagunilla
37168 Lagunilla;2020;26.0;Lagunilla
37168 Lagunilla;2019;29.0;Lagunilla
37168 Lagunilla;2018;30.0;Lagunilla
37168 Lagunilla;2017;27.0;Lagunilla
37168 Lagunilla;2016;28.0;Lagunilla
37168 Lagunilla;2015;28.0;Lagunilla
37168 Lagunilla;2014;26.0;Lagunilla
37168 Lagunilla;2013;26.0;Lagunilla
37168 Lagunilla;2012;28.0;Lagunilla
37169 Larrodrigo;2024;5.0;Larrodrigo
37169 Larrodrigo;2023;6.0;Larrodrigo
37169 Larrodrigo;2022;6.0;Larrodrigo
37169 Larrodrigo;2021;6.0;Larrodrigo
37169 Larrodrigo;2020;6.0;Larrodrigo
37169 Larrodrigo;2019;5.0;Larrodrigo
37169 Larrodrigo;2018;5.0;Larrodrigo
37169 Larrodrigo;2017;6.0;Larrodrigo
37169 Larrodrigo;2016;6.0;Larrodrigo
37169 Larrodrigo;2015;7.0;Larrodrigo
37169 Larrodrigo;2014;12.0;Larrodrigo
37169 Larrodrigo;2013;11.0;Larrodrigo
37169 Larrodrigo;2012;10.0;Larrodrigo
37170 Ledesma;2024;96.0;Ledesma
37170 Ledesma;2023;95.0;Ledesma
37170 Ledesma;2022;111.0;Ledesma
37170 Ledesma;2021;113.0;Ledesma
37170 Ledesma;2020;111.0;Ledesma
37170 Ledesma;2019;122.0;Ledesma
37170 Ledesma;2018;125.0;Ledesma
37170 Ledesma;2017;123.0;Ledesma
37170 Ledesma;2016;129.0;Ledesma
37170 Ledesma;2015;140.0;Ledesma
37170 Ledesma;2014;136.0;Ledesma
37170 Ledesma;2013;124.0;Ledesma
37170 Ledesma;2012;121.0;Ledesma
37171 Ledrada;2024;44.0;Ledrada
37171 Ledrada;2023;48.0;Ledrada
37171 Ledrada;2022;51.0;Ledrada
37171 Ledrada;2021;50.0;Ledrada
37171 Ledrada;2020;50.0;Ledrada
37171 Ledrada;2019;49.0;Ledrada
37171 Ledrada;2018;51.0;Ledrada
37171 Ledrada;2017;50.0;Ledrada
37171 Ledrada;2016;47.0;Ledrada
37171 Ledrada;2015;48.0;Ledrada
37171 Ledrada;2014;47.0;Ledrada
37171 Ledrada;2013;48.0;Ledrada
37171 Ledrada;2012;45.0;Ledrada
37172 Linares de Riofrío;2024;64.0;Linares de Riofrío
37172 Linares de Riofrío;2023;67.0;Linares de Riofrío
37172 Linares de Riofrío;2022;69.0;Linares de Riofrío
37172 Linares de Riofrío;2021;73.0;Linares de Riofrío
37172 Linares de Riofrío;2020;68.0;Linares de Riofrío
37172 Linares de Riofrío;2019;69.0;Linares de Riofrío
37172 Linares de Riofrío;2018;67.0;Linares de Riofrío
37172 Linares de Riofrío;2017;66.0;Linares de Riofrío
37172 Linares de Riofrío;2016;70.0;Linares de Riofrío
37172 Linares de Riofrío;2015;65.0;Linares de Riofrío
37172 Linares de Riofrío;2014;61.0;Linares de Riofrío
37172 Linares de Riofrío;2013;64.0;Linares de Riofrío
37172 Linares de Riofrío;2012;74.0;Linares de Riofrío
37173 Lumbrales;2024;103.0;Lumbrales
37173 Lumbrales;2023;103.0;Lumbrales
37173 Lumbrales;2022;108.0;Lumbrales
37173 Lumbrales;2021;108.0;Lumbrales
37173 Lumbrales;2020;110.0;Lumbrales
37173 Lumbrales;2019;111.0;Lumbrales
37173 Lumbrales;2018;113.0;Lumbrales
37173 Lumbrales;2017;119.0;Lumbrales
37173 Lumbrales;2016;121.0;Lumbrales
37173 Lumbrales;2015;119.0;Lumbrales
37173 Lumbrales;2014;127.0;Lumbrales
37173 Lumbrales;2013;125.0;Lumbrales
37173 Lumbrales;2012;116.0;Lumbrales
37174 Macotera;2024;45.0;Macotera
37174 Macotera;2023;50.0;Macotera
37174 Macotera;2022;58.0;Macotera
37174 Macotera;2021;55.0;Macotera
37174 Macotera;2020;61.0;Macotera
37174 Macotera;2019;63.0;Macotera
37174 Macotera;2018;67.0;Macotera
37174 Macotera;2017;70.0;Macotera
37174 Macotera;2016;75.0;Macotera
37174 Macotera;2015;77.0;Macotera
37174 Macotera;2014;72.0;Macotera
37174 Macotera;2013;78.0;Macotera
37174 Macotera;2012;78.0;Macotera
37175 Machacón;2024;24.0;Machacón
37175 Machacón;2023;22.0;Machacón
37175 Machacón;2022;26.0;Machacón
37175 Machacón;2021;24.0;Machacón
37175 Machacón;2020;22.0;Machacón
37175 Machacón;2019;23.0;Machacón
37175 Machacón;2018;28.0;Machacón
37175 Machacón;2017;26.0;Machacón
37175 Machacón;2016;23.0;Machacón
37175 Machacón;2015;24.0;Machacón
37175 Machacón;2014;23.0;Machacón
37175 Machacón;2013;20.0;Machacón
37175 Machacón;2012;22.0;Machacón
37176 Madroñal;2024;5.0;Madroñal
37176 Madroñal;2023;5.0;Madroñal
37176 Madroñal;2022;6.0;Madroñal
37176 Madroñal;2021;6.0;Madroñal
37176 Madroñal;2020;8.0;Madroñal
37176 Madroñal;2019;8.0;Madroñal
37176 Madroñal;2018;7.0;Madroñal
37176 Madroñal;2017;9.0;Madroñal
37176 Madroñal;2016;9.0;Madroñal
37176 Madroñal;2015;10.0;Madroñal
37176 Madroñal;2014;8.0;Madroñal
37176 Madroñal;2013;9.0;Madroñal
37176 Madroñal;2012;11.0;Madroñal
37177 Maíllo, El;2024;11.0;Maíllo, El
37177 Maíllo, El;2023;12.0;Maíllo, El
37177 Maíllo, El;2022;9.0;Maíllo, El
37177 Maíllo, El;2021;8.0;Maíllo, El
37177 Maíllo, El;2020;8.0;Maíllo, El
37177 Maíllo, El;2019;9.0;Maíllo, El
37177 Maíllo, El;2018;9.0;Maíllo, El
37177 Maíllo, El;2017;10.0;Maíllo, El
37177 Maíllo, El;2016;10.0;Maíllo, El
37177 Maíllo, El;2015;10.0;Maíllo, El
37177 Maíllo, El;2014;12.0;Maíllo, El
37177 Maíllo, El;2013;12.0;Maíllo, El
37177 Maíllo, El;2012;14.0;Maíllo, El
37178 Malpartida;2024;;Malpartida
37178 Malpartida;2023;;Malpartida
37178 Malpartida;2022;;Malpartida
37178 Malpartida;2021;;Malpartida
37178 Malpartida;2020;;Malpartida
37178 Malpartida;2019;;Malpartida
37178 Malpartida;2018;;Malpartida
37178 Malpartida;2017;;Malpartida
37178 Malpartida;2016;;Malpartida
37178 Malpartida;2015;;Malpartida
37178 Malpartida;2014;;Malpartida
37178 Malpartida;2013;;Malpartida
37178 Malpartida;2012;;Malpartida
37179 Mancera de Abajo;2024;7.0;Mancera de Abajo
37179 Mancera de Abajo;2023;7.0;Mancera de Abajo
37179 Mancera de Abajo;2022;7.0;Mancera de Abajo
37179 Mancera de Abajo;2021;7.0;Mancera de Abajo
37179 Mancera de Abajo;2020;7.0;Mancera de Abajo
37179 Mancera de Abajo;2019;9.0;Mancera de Abajo
37179 Mancera de Abajo;2018;9.0;Mancera de Abajo
37179 Mancera de Abajo;2017;10.0;Mancera de Abajo
37179 Mancera de Abajo;2016;10.0;Mancera de Abajo
37179 Mancera de Abajo;2015;10.0;Mancera de Abajo
37179 Mancera de Abajo;2014;10.0;Mancera de Abajo
37179 Mancera de Abajo;2013;10.0;Mancera de Abajo
37179 Mancera de Abajo;2012;10.0;Mancera de Abajo
37180 Manzano, El;2024;;Manzano, El
37180 Manzano, El;2023;;Manzano, El
37180 Manzano, El;2022;;Manzano, El
37180 Manzano, El;2021;;Manzano, El
37180 Manzano, El;2020;;Manzano, El
37180 Manzano, El;2019;;Manzano, El
37180 Manzano, El;2018;;Manzano, El
37180 Manzano, El;2017;;Manzano, El
37180 Manzano, El;2016;;Manzano, El
37180 Manzano, El;2015;;Manzano, El
37180 Manzano, El;2014;;Manzano, El
37180 Manzano, El;2013;;Manzano, El
37180 Manzano, El;2012;;Manzano, El
37181 Martiago;2024;6.0;Martiago
37181 Martiago;2023;6.0;Martiago
37181 Martiago;2022;5.0;Martiago
37181 Martiago;2021;7.0;Martiago
37181 Martiago;2020;6.0;Martiago
37181 Martiago;2019;4.0;Martiago
37181 Martiago;2018;5.0;Martiago
37181 Martiago;2017;6.0;Martiago
37181 Martiago;2016;6.0;Martiago
37181 Martiago;2015;5.0;Martiago
37181 Martiago;2014;5.0;Martiago
37181 Martiago;2013;4.0;Martiago
37181 Martiago;2012;5.0;Martiago
37182 Martinamor;2024;9.0;Martinamor
37182 Martinamor;2023;10.0;Martinamor
37182 Martinamor;2022;9.0;Martinamor
37182 Martinamor;2021;8.0;Martinamor
37182 Martinamor;2020;9.0;Martinamor
37182 Martinamor;2019;9.0;Martinamor
37182 Martinamor;2018;8.0;Martinamor
37182 Martinamor;2017;9.0;Martinamor
37182 Martinamor;2016;8.0;Martinamor
37182 Martinamor;2015;9.0;Martinamor
37182 Martinamor;2014;10.0;Martinamor
37182 Martinamor;2013;12.0;Martinamor
37182 Martinamor;2012;11.0;Martinamor
37183 Martín de Yeltes;2024;18.0;Martín de Yeltes
37183 Martín de Yeltes;2023;20.0;Martín de Yeltes
37183 Martín de Yeltes;2022;22.0;Martín de Yeltes
37183 Martín de Yeltes;2021;20.0;Martín de Yeltes
37183 Martín de Yeltes;2020;21.0;Martín de Yeltes
37183 Martín de Yeltes;2019;20.0;Martín de Yeltes
37183 Martín de Yeltes;2018;23.0;Martín de Yeltes
37183 Martín de Yeltes;2017;23.0;Martín de Yeltes
37183 Martín de Yeltes;2016;23.0;Martín de Yeltes
37183 Martín de Yeltes;2015;24.0;Martín de Yeltes
37183 Martín de Yeltes;2014;21.0;Martín de Yeltes
37183 Martín de Yeltes;2013;21.0;Martín de Yeltes
37183 Martín de Yeltes;2012;21.0;Martín de Yeltes
37184 Masueco;2024;9.0;Masueco
37184 Masueco;2023;9.0;Masueco
37184 Masueco;2022;12.0;Masueco
37184 Masueco;2021;12.0;Masueco
37184 Masueco;2020;13.0;Masueco
37184 Masueco;2019;14.0;Masueco
37184 Masueco;2018;15.0;Masueco
37184 Masueco;2017;16.0;Masueco
37184 Masueco;2016;16.0;Masueco
37184 Masueco;2015;17.0;Masueco
37184 Masueco;2014;19.0;Masueco
37184 Masueco;2013;18.0;Masueco
37184 Masueco;2012;14.0;Masueco
37185 Castellanos de Villiquera;2024;38.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2023;40.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2022;40.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2021;40.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2020;40.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2019;40.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2018;43.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2017;43.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2016;38.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2015;38.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2014;44.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2013;46.0;Castellanos de Villiquera
37185 Castellanos de Villiquera;2012;44.0;Castellanos de Villiquera
37186 Mata de Ledesma, La;2024;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2023;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2022;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2021;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2020;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2019;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2018;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2017;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2016;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2015;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2014;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2013;;Mata de Ledesma, La
37186 Mata de Ledesma, La;2012;;Mata de Ledesma, La
37187 Matilla de los Caños del Río;2024;38.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2023;39.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2022;46.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2021;42.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2020;44.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2019;48.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2018;47.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2017;49.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2016;46.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2015;40.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2014;37.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2013;32.0;Matilla de los Caños del Río
37187 Matilla de los Caños del Río;2012;34.0;Matilla de los Caños del Río
37188 Maya, La;2024;8.0;Maya, La
37188 Maya, La;2023;8.0;Maya, La
37188 Maya, La;2022;12.0;Maya, La
37188 Maya, La;2021;15.0;Maya, La
37188 Maya, La;2020;17.0;Maya, La
37188 Maya, La;2019;16.0;Maya, La
37188 Maya, La;2018;16.0;Maya, La
37188 Maya, La;2017;17.0;Maya, La
37188 Maya, La;2016;17.0;Maya, La
37188 Maya, La;2015;19.0;Maya, La
37188 Maya, La;2014;20.0;Maya, La
37188 Maya, La;2013;19.0;Maya, La
37188 Maya, La;2012;19.0;Maya, La
37189 Membribe de la Sierra;2024;;Membribe de la Sierra
37189 Membribe de la Sierra;2023;;Membribe de la Sierra
37189 Membribe de la Sierra;2022;;Membribe de la Sierra
37189 Membribe de la Sierra;2021;;Membribe de la Sierra
37189 Membribe de la Sierra;2020;;Membribe de la Sierra
37189 Membribe de la Sierra;2019;;Membribe de la Sierra
37189 Membribe de la Sierra;2018;;Membribe de la Sierra
37189 Membribe de la Sierra;2017;;Membribe de la Sierra
37189 Membribe de la Sierra;2016;;Membribe de la Sierra
37189 Membribe de la Sierra;2015;;Membribe de la Sierra
37189 Membribe de la Sierra;2014;;Membribe de la Sierra
37189 Membribe de la Sierra;2013;;Membribe de la Sierra
37189 Membribe de la Sierra;2012;;Membribe de la Sierra
37190 Mieza;2024;4.0;Mieza
37190 Mieza;2023;4.0;Mieza
37190 Mieza;2022;4.0;Mieza
37190 Mieza;2021;4.0;Mieza
37190 Mieza;2020;4.0;Mieza
37190 Mieza;2019;4.0;Mieza
37190 Mieza;2018;4.0;Mieza
37190 Mieza;2017;4.0;Mieza
37190 Mieza;2016;4.0;Mieza
37190 Mieza;2015;4.0;Mieza
37190 Mieza;2014;4.0;Mieza
37190 Mieza;2013;4.0;Mieza
37190 Mieza;2012;4.0;Mieza
37191 Milano, El;2024;4.0;Milano, El
37191 Milano, El;2023;4.0;Milano, El
37191 Milano, El;2022;4.0;Milano, El
37191 Milano, El;2021;4.0;Milano, El
37191 Milano, El;2020;4.0;Milano, El
37191 Milano, El;2019;4.0;Milano, El
37191 Milano, El;2018;4.0;Milano, El
37191 Milano, El;2017;4.0;Milano, El
37191 Milano, El;2016;4.0;Milano, El
37191 Milano, El;2015;4.0;Milano, El
37191 Milano, El;2014;4.0;Milano, El
37191 Milano, El;2013;4.0;Milano, El
37191 Milano, El;2012;4.0;Milano, El
37192 Miranda de Azán;2024;32.0;Miranda de Azán
37192 Miranda de Azán;2023;30.0;Miranda de Azán
37192 Miranda de Azán;2022;33.0;Miranda de Azán
37192 Miranda de Azán;2021;34.0;Miranda de Azán
37192 Miranda de Azán;2020;29.0;Miranda de Azán
37192 Miranda de Azán;2019;26.0;Miranda de Azán
37192 Miranda de Azán;2018;28.0;Miranda de Azán
37192 Miranda de Azán;2017;28.0;Miranda de Azán
37192 Miranda de Azán;2016;32.0;Miranda de Azán
37192 Miranda de Azán;2015;32.0;Miranda de Azán
37192 Miranda de Azán;2014;28.0;Miranda de Azán
37192 Miranda de Azán;2013;25.0;Miranda de Azán
37192 Miranda de Azán;2012;25.0;Miranda de Azán
37193 Miranda del Castañar;2024;35.0;Miranda del Castañar
37193 Miranda del Castañar;2023;35.0;Miranda del Castañar
37193 Miranda del Castañar;2022;39.0;Miranda del Castañar
37193 Miranda del Castañar;2021;37.0;Miranda del Castañar
37193 Miranda del Castañar;2020;46.0;Miranda del Castañar
37193 Miranda del Castañar;2019;40.0;Miranda del Castañar
37193 Miranda del Castañar;2018;43.0;Miranda del Castañar
37193 Miranda del Castañar;2017;46.0;Miranda del Castañar
37193 Miranda del Castañar;2016;43.0;Miranda del Castañar
37193 Miranda del Castañar;2015;38.0;Miranda del Castañar
37193 Miranda del Castañar;2014;41.0;Miranda del Castañar
37193 Miranda del Castañar;2013;41.0;Miranda del Castañar
37193 Miranda del Castañar;2012;38.0;Miranda del Castañar
37194 Mogarraz;2024;20.0;Mogarraz
37194 Mogarraz;2023;19.0;Mogarraz
37194 Mogarraz;2022;21.0;Mogarraz
37194 Mogarraz;2021;21.0;Mogarraz
37194 Mogarraz;2020;22.0;Mogarraz
37194 Mogarraz;2019;21.0;Mogarraz
37194 Mogarraz;2018;20.0;Mogarraz
37194 Mogarraz;2017;21.0;Mogarraz
37194 Mogarraz;2016;25.0;Mogarraz
37194 Mogarraz;2015;23.0;Mogarraz
37194 Mogarraz;2014;22.0;Mogarraz
37194 Mogarraz;2013;23.0;Mogarraz
37194 Mogarraz;2012;24.0;Mogarraz
37195 Molinillo;2024;;Molinillo
37195 Molinillo;2023;;Molinillo
37195 Molinillo;2022;;Molinillo
37195 Molinillo;2021;;Molinillo
37195 Molinillo;2020;;Molinillo
37195 Molinillo;2019;;Molinillo
37195 Molinillo;2018;;Molinillo
37195 Molinillo;2017;;Molinillo
37195 Molinillo;2016;;Molinillo
37195 Molinillo;2015;;Molinillo
37195 Molinillo;2014;;Molinillo
37195 Molinillo;2013;;Molinillo
37195 Molinillo;2012;;Molinillo
37196 Monforte de la Sierra;2024;;Monforte de la Sierra
37196 Monforte de la Sierra;2023;;Monforte de la Sierra
37196 Monforte de la Sierra;2022;;Monforte de la Sierra
37196 Monforte de la Sierra;2021;;Monforte de la Sierra
37196 Monforte de la Sierra;2020;;Monforte de la Sierra
37196 Monforte de la Sierra;2019;;Monforte de la Sierra
37196 Monforte de la Sierra;2018;;Monforte de la Sierra
37196 Monforte de la Sierra;2017;;Monforte de la Sierra
37196 Monforte de la Sierra;2016;;Monforte de la Sierra
37196 Monforte de la Sierra;2015;;Monforte de la Sierra
37196 Monforte de la Sierra;2014;;Monforte de la Sierra
37196 Monforte de la Sierra;2013;;Monforte de la Sierra
37196 Monforte de la Sierra;2012;;Monforte de la Sierra
37197 Monleón;2024;;Monleón
37197 Monleón;2023;;Monleón
37197 Monleón;2022;;Monleón
37197 Monleón;2021;;Monleón
37197 Monleón;2020;;Monleón
37197 Monleón;2019;;Monleón
37197 Monleón;2018;;Monleón
37197 Monleón;2017;;Monleón
37197 Monleón;2016;;Monleón
37197 Monleón;2015;;Monleón
37197 Monleón;2014;;Monleón
37197 Monleón;2013;;Monleón
37197 Monleón;2012;;Monleón
37198 Monleras;2024;14.0;Monleras
37198 Monleras;2023;14.0;Monleras
37198 Monleras;2022;17.0;Monleras
37198 Monleras;2021;17.0;Monleras
37198 Monleras;2020;20.0;Monleras
37198 Monleras;2019;20.0;Monleras
37198 Monleras;2018;19.0;Monleras
37198 Monleras;2017;16.0;Monleras
37198 Monleras;2016;15.0;Monleras
37198 Monleras;2015;14.0;Monleras
37198 Monleras;2014;14.0;Monleras
37198 Monleras;2013;14.0;Monleras
37198 Monleras;2012;11.0;Monleras
37199 Monsagro;2024;8.0;Monsagro
37199 Monsagro;2023;8.0;Monsagro
37199 Monsagro;2022;9.0;Monsagro
37199 Monsagro;2021;9.0;Monsagro
37199 Monsagro;2020;9.0;Monsagro
37199 Monsagro;2019;9.0;Monsagro
37199 Monsagro;2018;10.0;Monsagro
37199 Monsagro;2017;11.0;Monsagro
37199 Monsagro;2016;10.0;Monsagro
37199 Monsagro;2015;10.0;Monsagro
37199 Monsagro;2014;11.0;Monsagro
37199 Monsagro;2013;11.0;Monsagro
37199 Monsagro;2012;12.0;Monsagro
37200 Montejo;2024;7.0;Montejo
37200 Montejo;2023;7.0;Montejo
37200 Montejo;2022;7.0;Montejo
37200 Montejo;2021;8.0;Montejo
37200 Montejo;2020;9.0;Montejo
37200 Montejo;2019;10.0;Montejo
37200 Montejo;2018;9.0;Montejo
37200 Montejo;2017;10.0;Montejo
37200 Montejo;2016;10.0;Montejo
37200 Montejo;2015;9.0;Montejo
37200 Montejo;2014;11.0;Montejo
37200 Montejo;2013;12.0;Montejo
37200 Montejo;2012;8.0;Montejo
37201 Montemayor del Río;2024;22.0;Montemayor del Río
37201 Montemayor del Río;2023;21.0;Montemayor del Río
37201 Montemayor del Río;2022;22.0;Montemayor del Río
37201 Montemayor del Río;2021;21.0;Montemayor del Río
37201 Montemayor del Río;2020;19.0;Montemayor del Río
37201 Montemayor del Río;2019;20.0;Montemayor del Río
37201 Montemayor del Río;2018;21.0;Montemayor del Río
37201 Montemayor del Río;2017;21.0;Montemayor del Río
37201 Montemayor del Río;2016;21.0;Montemayor del Río
37201 Montemayor del Río;2015;21.0;Montemayor del Río
37201 Montemayor del Río;2014;18.0;Montemayor del Río
37201 Montemayor del Río;2013;17.0;Montemayor del Río
37201 Montemayor del Río;2012;17.0;Montemayor del Río
37202 Monterrubio de Armuña;2024;75.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2023;74.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2022;84.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2021;88.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2020;90.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2019;97.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2018;94.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2017;90.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2016;86.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2015;90.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2014;88.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2013;85.0;Monterrubio de Armuña
37202 Monterrubio de Armuña;2012;77.0;Monterrubio de Armuña
37203 Monterrubio de la Sierra;2024;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2023;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2022;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2021;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2020;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2019;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2018;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2017;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2016;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2015;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2014;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2013;;Monterrubio de la Sierra
37203 Monterrubio de la Sierra;2012;;Monterrubio de la Sierra
37204 Morasverdes;2024;12.0;Morasverdes
37204 Morasverdes;2023;12.0;Morasverdes
37204 Morasverdes;2022;14.0;Morasverdes
37204 Morasverdes;2021;14.0;Morasverdes
37204 Morasverdes;2020;14.0;Morasverdes
37204 Morasverdes;2019;15.0;Morasverdes
37204 Morasverdes;2018;14.0;Morasverdes
37204 Morasverdes;2017;15.0;Morasverdes
37204 Morasverdes;2016;14.0;Morasverdes
37204 Morasverdes;2015;15.0;Morasverdes
37204 Morasverdes;2014;15.0;Morasverdes
37204 Morasverdes;2013;14.0;Morasverdes
37204 Morasverdes;2012;11.0;Morasverdes
37205 Morille;2024;10.0;Morille
37205 Morille;2023;10.0;Morille
37205 Morille;2022;8.0;Morille
37205 Morille;2021;8.0;Morille
37205 Morille;2020;9.0;Morille
37205 Morille;2019;10.0;Morille
37205 Morille;2018;13.0;Morille
37205 Morille;2017;14.0;Morille
37205 Morille;2016;13.0;Morille
37205 Morille;2015;10.0;Morille
37205 Morille;2014;11.0;Morille
37205 Morille;2013;11.0;Morille
37205 Morille;2012;9.0;Morille
37206 Moríñigo;2024;4.0;Moríñigo
37206 Moríñigo;2023;4.0;Moríñigo
37206 Moríñigo;2022;4.0;Moríñigo
37206 Moríñigo;2021;4.0;Moríñigo
37206 Moríñigo;2020;4.0;Moríñigo
37206 Moríñigo;2019;4.0;Moríñigo
37206 Moríñigo;2018;4.0;Moríñigo
37206 Moríñigo;2017;5.0;Moríñigo
37206 Moríñigo;2016;5.0;Moríñigo
37206 Moríñigo;2015;4.0;Moríñigo
37206 Moríñigo;2014;4.0;Moríñigo
37206 Moríñigo;2013;6.0;Moríñigo
37206 Moríñigo;2012;5.0;Moríñigo
37207 Moriscos;2024;22.0;Moriscos
37207 Moriscos;2023;20.0;Moriscos
37207 Moriscos;2022;21.0;Moriscos
37207 Moriscos;2021;22.0;Moriscos
37207 Moriscos;2020;21.0;Moriscos
37207 Moriscos;2019;23.0;Moriscos
37207 Moriscos;2018;27.0;Moriscos
37207 Moriscos;2017;24.0;Moriscos
37207 Moriscos;2016;23.0;Moriscos
37207 Moriscos;2015;22.0;Moriscos
37207 Moriscos;2014;16.0;Moriscos
37207 Moriscos;2013;22.0;Moriscos
37207 Moriscos;2012;18.0;Moriscos
37208 Moronta;2024;;Moronta
37208 Moronta;2023;;Moronta
37208 Moronta;2022;;Moronta
37208 Moronta;2021;;Moronta
37208 Moronta;2020;;Moronta
37208 Moronta;2019;;Moronta
37208 Moronta;2018;;Moronta
37208 Moronta;2017;;Moronta
37208 Moronta;2016;;Moronta
37208 Moronta;2015;;Moronta
37208 Moronta;2014;;Moronta
37208 Moronta;2013;;Moronta
37208 Moronta;2012;;Moronta
37209 Mozárbez;2024;37.0;Mozárbez
37209 Mozárbez;2023;28.0;Mozárbez
37209 Mozárbez;2022;33.0;Mozárbez
37209 Mozárbez;2021;34.0;Mozárbez
37209 Mozárbez;2020;34.0;Mozárbez
37209 Mozárbez;2019;33.0;Mozárbez
37209 Mozárbez;2018;35.0;Mozárbez
37209 Mozárbez;2017;30.0;Mozárbez
37209 Mozárbez;2016;35.0;Mozárbez
37209 Mozárbez;2015;35.0;Mozárbez
37209 Mozárbez;2014;32.0;Mozárbez
37209 Mozárbez;2013;27.0;Mozárbez
37209 Mozárbez;2012;26.0;Mozárbez
37211 Narros de Matalayegua;2024;7.0;Narros de Matalayegua
37211 Narros de Matalayegua;2023;7.0;Narros de Matalayegua
