Municipios;Periodo;Total
06122 Santos de Maimona, Los;2022;476
06122 Santos de Maimona, Los;2021;478
06122 Santos de Maimona, Los;2020;486
06122 Santos de Maimona, Los;2019;458
06122 Santos de Maimona, Los;2018;437
06122 Santos de Maimona, Los;2017;452
06122 Santos de Maimona, Los;2016;459
06122 Santos de Maimona, Los;2015;454
06122 Santos de Maimona, Los;2014;438
06122 Santos de Maimona, Los;2013;449
06122 Santos de Maimona, Los;2012;450
06123 San Vicente de Alcántara;2024;369
06123 San Vicente de Alcántara;2023;366
06123 San Vicente de Alcántara;2022;395
06123 San Vicente de Alcántara;2021;397
06123 San Vicente de Alcántara;2020;412
06123 San Vicente de Alcántara;2019;430
06123 San Vicente de Alcántara;2018;430
06123 San Vicente de Alcántara;2017;420
06123 San Vicente de Alcántara;2016;413
06123 San Vicente de Alcántara;2015;407
06123 San Vicente de Alcántara;2014;391
06123 San Vicente de Alcántara;2013;385
06123 San Vicente de Alcántara;2012;377
06124 Segura de León;2024;95
06124 Segura de León;2023;98
06124 Segura de León;2022;105
06124 Segura de León;2021;100
06124 Segura de León;2020;92
06124 Segura de León;2019;92
06124 Segura de León;2018;88
06124 Segura de León;2017;86
06124 Segura de León;2016;85
06124 Segura de León;2015;85
06124 Segura de León;2014;89
06124 Segura de León;2013;98
06124 Segura de León;2012;111
06125 Siruela;2024;102
06125 Siruela;2023;98
06125 Siruela;2022;104
06125 Siruela;2021;104
06125 Siruela;2020;99
06125 Siruela;2019;101
06125 Siruela;2018;102
06125 Siruela;2017;108
06125 Siruela;2016;104
06125 Siruela;2015;105
06125 Siruela;2014;106
06125 Siruela;2013;103
06125 Siruela;2012;97
06126 Solana de los Barros;2024;112
06126 Solana de los Barros;2023;113
06126 Solana de los Barros;2022;117
06126 Solana de los Barros;2021;115
06126 Solana de los Barros;2020;121
06126 Solana de los Barros;2019;126
06126 Solana de los Barros;2018;128
06126 Solana de los Barros;2017;124
06126 Solana de los Barros;2016;120
06126 Solana de los Barros;2015;121
06126 Solana de los Barros;2014;109
06126 Solana de los Barros;2013;117
06126 Solana de los Barros;2012;116
06127 Talarrubias;2024;200
06127 Talarrubias;2023;204
06127 Talarrubias;2022;201
06127 Talarrubias;2021;201
06127 Talarrubias;2020;201
06127 Talarrubias;2019;203
06127 Talarrubias;2018;210
06127 Talarrubias;2017;198
06127 Talarrubias;2016;201
06127 Talarrubias;2015;202
06127 Talarrubias;2014;204
06127 Talarrubias;2013;208
06127 Talarrubias;2012;213
06128 Talavera la Real;2024;345
06128 Talavera la Real;2023;344
06128 Talavera la Real;2022;366
06128 Talavera la Real;2021;355
06128 Talavera la Real;2020;350
06128 Talavera la Real;2019;364
06128 Talavera la Real;2018;359
06128 Talavera la Real;2017;352
06128 Talavera la Real;2016;355
06128 Talavera la Real;2015;349
06128 Talavera la Real;2014;333
06128 Talavera la Real;2013;337
06128 Talavera la Real;2012;344
06129 Táliga;2024;33
06129 Táliga;2023;37
06129 Táliga;2022;42
06129 Táliga;2021;39
06129 Táliga;2020;39
06129 Táliga;2019;39
06129 Táliga;2018;36
06129 Táliga;2017;37
06129 Táliga;2016;37
06129 Táliga;2015;36
06129 Táliga;2014;36
06129 Táliga;2013;35
06129 Táliga;2012;35
06130 Tamurejo;2024;.
06130 Tamurejo;2023;.
06130 Tamurejo;2022;.
06130 Tamurejo;2021;.
06130 Tamurejo;2020;.
06130 Tamurejo;2019;.
06130 Tamurejo;2018;.
06130 Tamurejo;2017;5
06130 Tamurejo;2016;7
06130 Tamurejo;2015;6
06130 Tamurejo;2014;4
06130 Tamurejo;2013;4
06130 Tamurejo;2012;8
06131 Torre de Miguel Sesmero;2024;66
06131 Torre de Miguel Sesmero;2023;67
06131 Torre de Miguel Sesmero;2022;81
06131 Torre de Miguel Sesmero;2021;74
06131 Torre de Miguel Sesmero;2020;78
06131 Torre de Miguel Sesmero;2019;81
06131 Torre de Miguel Sesmero;2018;71
06131 Torre de Miguel Sesmero;2017;73
06131 Torre de Miguel Sesmero;2016;73
06131 Torre de Miguel Sesmero;2015;72
06131 Torre de Miguel Sesmero;2014;73
06131 Torre de Miguel Sesmero;2013;75
06131 Torre de Miguel Sesmero;2012;70
06132 Torremayor;2024;21
06132 Torremayor;2023;23
06132 Torremayor;2022;24
06132 Torremayor;2021;20
06132 Torremayor;2020;20
06132 Torremayor;2019;24
06132 Torremayor;2018;20
06132 Torremayor;2017;22
06132 Torremayor;2016;23
06132 Torremayor;2015;27
06132 Torremayor;2014;23
06132 Torremayor;2013;22
06132 Torremayor;2012;28
06133 Torremejía;2024;131
06133 Torremejía;2023;135
06133 Torremejía;2022;140
06133 Torremejía;2021;140
06133 Torremejía;2020;137
06133 Torremejía;2019;145
06133 Torremejía;2018;148
06133 Torremejía;2017;132
06133 Torremejía;2016;137
06133 Torremejía;2015;134
06133 Torremejía;2014;124
06133 Torremejía;2013;134
06133 Torremejía;2012;125
06134 Trasierra;2024;18
06134 Trasierra;2023;20
06134 Trasierra;2022;15
06134 Trasierra;2021;14
06134 Trasierra;2020;12
06134 Trasierra;2019;14
06134 Trasierra;2018;14
06134 Trasierra;2017;14
06134 Trasierra;2016;14
06134 Trasierra;2015;12
06134 Trasierra;2014;13
06134 Trasierra;2013;14
06134 Trasierra;2012;15
06135 Trujillanos;2024;74
06135 Trujillanos;2023;78
06135 Trujillanos;2022;88
06135 Trujillanos;2021;91
06135 Trujillanos;2020;85
06135 Trujillanos;2019;82
06135 Trujillanos;2018;85
06135 Trujillanos;2017;80
06135 Trujillanos;2016;77
06135 Trujillanos;2015;78
06135 Trujillanos;2014;81
06135 Trujillanos;2013;77
06135 Trujillanos;2012;82
06136 Usagre;2024;70
06136 Usagre;2023;67
06136 Usagre;2022;79
06136 Usagre;2021;74
06136 Usagre;2020;73
06136 Usagre;2019;69
06136 Usagre;2018;70
06136 Usagre;2017;75
06136 Usagre;2016;75
06136 Usagre;2015;74
06136 Usagre;2014;74
06136 Usagre;2013;79
06136 Usagre;2012;84
06137 Valdecaballeros;2024;69
06137 Valdecaballeros;2023;64
06137 Valdecaballeros;2022;67
06137 Valdecaballeros;2021;68
06137 Valdecaballeros;2020;76
06137 Valdecaballeros;2019;83
06137 Valdecaballeros;2018;81
06137 Valdecaballeros;2017;82
06137 Valdecaballeros;2016;79
06137 Valdecaballeros;2015;72
06137 Valdecaballeros;2014;70
06137 Valdecaballeros;2013;75
06137 Valdecaballeros;2012;77
06138 Valdetorres;2024;38
06138 Valdetorres;2023;39
06138 Valdetorres;2022;43
06138 Valdetorres;2021;41
06138 Valdetorres;2020;39
06138 Valdetorres;2019;38
06138 Valdetorres;2018;42
06138 Valdetorres;2017;42
06138 Valdetorres;2016;40
06138 Valdetorres;2015;39
06138 Valdetorres;2014;41
06138 Valdetorres;2013;41
06138 Valdetorres;2012;39
06139 Valencia de las Torres;2024;16
06139 Valencia de las Torres;2023;18
06139 Valencia de las Torres;2022;18
06139 Valencia de las Torres;2021;16
06139 Valencia de las Torres;2020;19
06139 Valencia de las Torres;2019;22
06139 Valencia de las Torres;2018;23
06139 Valencia de las Torres;2017;23
06139 Valencia de las Torres;2016;26
06139 Valencia de las Torres;2015;26
06139 Valencia de las Torres;2014;28
06139 Valencia de las Torres;2013;26
06139 Valencia de las Torres;2012;30
06140 Valencia del Mombuey;2024;29
06140 Valencia del Mombuey;2023;24
06140 Valencia del Mombuey;2022;26
06140 Valencia del Mombuey;2021;23
06140 Valencia del Mombuey;2020;23
06140 Valencia del Mombuey;2019;24
06140 Valencia del Mombuey;2018;26
06140 Valencia del Mombuey;2017;31
06140 Valencia del Mombuey;2016;27
06140 Valencia del Mombuey;2015;15
06140 Valencia del Mombuey;2014;17
06140 Valencia del Mombuey;2013;18
06140 Valencia del Mombuey;2012;19
06141 Valencia del Ventoso;2024;99
06141 Valencia del Ventoso;2023;89
06141 Valencia del Ventoso;2022;96
06141 Valencia del Ventoso;2021;92
06141 Valencia del Ventoso;2020;91
06141 Valencia del Ventoso;2019;91
06141 Valencia del Ventoso;2018;85
06141 Valencia del Ventoso;2017;85
06141 Valencia del Ventoso;2016;84
06141 Valencia del Ventoso;2015;87
06141 Valencia del Ventoso;2014;85
06141 Valencia del Ventoso;2013;81
06141 Valencia del Ventoso;2012;91
06142 Valverde de Burguillos;2024;9
06142 Valverde de Burguillos;2023;10
06142 Valverde de Burguillos;2022;9
06142 Valverde de Burguillos;2021;10
06142 Valverde de Burguillos;2020;10
06142 Valverde de Burguillos;2019;10
06142 Valverde de Burguillos;2018;9
06142 Valverde de Burguillos;2017;9
06142 Valverde de Burguillos;2016;8
06142 Valverde de Burguillos;2015;11
06142 Valverde de Burguillos;2014;12
06142 Valverde de Burguillos;2013;11
06142 Valverde de Burguillos;2012;8
06143 Valverde de Leganés;2024;237
06143 Valverde de Leganés;2023;237
06143 Valverde de Leganés;2022;235
06143 Valverde de Leganés;2021;227
06143 Valverde de Leganés;2020;222
06143 Valverde de Leganés;2019;222
06143 Valverde de Leganés;2018;218
06143 Valverde de Leganés;2017;215
06143 Valverde de Leganés;2016;214
06143 Valverde de Leganés;2015;214
06143 Valverde de Leganés;2014;216
06143 Valverde de Leganés;2013;217
06143 Valverde de Leganés;2012;226
06144 Valverde de Llerena;2024;13
06144 Valverde de Llerena;2023;17
06144 Valverde de Llerena;2022;20
06144 Valverde de Llerena;2021;19
06144 Valverde de Llerena;2020;21
06144 Valverde de Llerena;2019;23
06144 Valverde de Llerena;2018;25
06144 Valverde de Llerena;2017;28
06144 Valverde de Llerena;2016;29
06144 Valverde de Llerena;2015;26
06144 Valverde de Llerena;2014;28
06144 Valverde de Llerena;2013;22
06144 Valverde de Llerena;2012;19
06145 Valverde de Mérida;2024;34
06145 Valverde de Mérida;2023;37
06145 Valverde de Mérida;2022;32
06145 Valverde de Mérida;2021;31
06145 Valverde de Mérida;2020;32
06145 Valverde de Mérida;2019;30
06145 Valverde de Mérida;2018;28
06145 Valverde de Mérida;2017;25
06145 Valverde de Mérida;2016;27
06145 Valverde de Mérida;2015;26
06145 Valverde de Mérida;2014;25
06145 Valverde de Mérida;2013;25
06145 Valverde de Mérida;2012;25
06146 Valle de la Serena;2024;39
06146 Valle de la Serena;2023;39
06146 Valle de la Serena;2022;40
06146 Valle de la Serena;2021;39
06146 Valle de la Serena;2020;37
06146 Valle de la Serena;2019;39
06146 Valle de la Serena;2018;41
06146 Valle de la Serena;2017;41
06146 Valle de la Serena;2016;48
06146 Valle de la Serena;2015;42
06146 Valle de la Serena;2014;43
06146 Valle de la Serena;2013;48
06146 Valle de la Serena;2012;49
06147 Valle de Matamoros;2024;11
06147 Valle de Matamoros;2023;12
06147 Valle de Matamoros;2022;12
06147 Valle de Matamoros;2021;9
06147 Valle de Matamoros;2020;8
06147 Valle de Matamoros;2019;9
06147 Valle de Matamoros;2018;7
06147 Valle de Matamoros;2017;8
06147 Valle de Matamoros;2016;10
06147 Valle de Matamoros;2015;10
06147 Valle de Matamoros;2014;12
06147 Valle de Matamoros;2013;12
06147 Valle de Matamoros;2012;10
06148 Valle de Santa Ana;2024;46
06148 Valle de Santa Ana;2023;42
06148 Valle de Santa Ana;2022;43
06148 Valle de Santa Ana;2021;41
06148 Valle de Santa Ana;2020;39
06148 Valle de Santa Ana;2019;37
06148 Valle de Santa Ana;2018;38
06148 Valle de Santa Ana;2017;41
06148 Valle de Santa Ana;2016;40
06148 Valle de Santa Ana;2015;37
06148 Valle de Santa Ana;2014;35
06148 Valle de Santa Ana;2013;39
06148 Valle de Santa Ana;2012;40
06149 Villafranca de los Barros;2024;694
06149 Villafranca de los Barros;2023;734
06149 Villafranca de los Barros;2022;762
06149 Villafranca de los Barros;2021;738
06149 Villafranca de los Barros;2020;755
06149 Villafranca de los Barros;2019;751
06149 Villafranca de los Barros;2018;727
06149 Villafranca de los Barros;2017;726
06149 Villafranca de los Barros;2016;725
06149 Villafranca de los Barros;2015;706
06149 Villafranca de los Barros;2014;714
06149 Villafranca de los Barros;2013;694
06149 Villafranca de los Barros;2012;684
06150 Villagarcía de la Torre;2024;47
06150 Villagarcía de la Torre;2023;42
06150 Villagarcía de la Torre;2022;45
06150 Villagarcía de la Torre;2021;45
06150 Villagarcía de la Torre;2020;46
06150 Villagarcía de la Torre;2019;47
06150 Villagarcía de la Torre;2018;46
06150 Villagarcía de la Torre;2017;47
06150 Villagarcía de la Torre;2016;42
06150 Villagarcía de la Torre;2015;41
06150 Villagarcía de la Torre;2014;45
06150 Villagarcía de la Torre;2013;45
06150 Villagarcía de la Torre;2012;47
06151 Villagonzalo;2024;49
06151 Villagonzalo;2023;50
06151 Villagonzalo;2022;49
06151 Villagonzalo;2021;44
06151 Villagonzalo;2020;45
06151 Villagonzalo;2019;43
06151 Villagonzalo;2018;48
06151 Villagonzalo;2017;44
06151 Villagonzalo;2016;45
06151 Villagonzalo;2015;42
06151 Villagonzalo;2014;41
06151 Villagonzalo;2013;42
06151 Villagonzalo;2012;45
06152 Villalba de los Barros;2024;69
06152 Villalba de los Barros;2023;67
06152 Villalba de los Barros;2022;64
06152 Villalba de los Barros;2021;63
06152 Villalba de los Barros;2020;66
06152 Villalba de los Barros;2019;72
06152 Villalba de los Barros;2018;72
06152 Villalba de los Barros;2017;68
06152 Villalba de los Barros;2016;71
06152 Villalba de los Barros;2015;67
06152 Villalba de los Barros;2014;71
06152 Villalba de los Barros;2013;70
06152 Villalba de los Barros;2012;76
06153 Villanueva de la Serena;2024;1.449
06153 Villanueva de la Serena;2023;1.423
06153 Villanueva de la Serena;2022;1.522
06153 Villanueva de la Serena;2021;1.515
06153 Villanueva de la Serena;2020;1.538
06153 Villanueva de la Serena;2019;1.503
06153 Villanueva de la Serena;2018;1.535
06153 Villanueva de la Serena;2017;1.523
06153 Villanueva de la Serena;2016;1.515
06153 Villanueva de la Serena;2015;1.470
06153 Villanueva de la Serena;2014;1.426
06153 Villanueva de la Serena;2013;1.471
06153 Villanueva de la Serena;2012;1.464
06154 Villanueva del Fresno;2024;147
06154 Villanueva del Fresno;2023;150
06154 Villanueva del Fresno;2022;158
06154 Villanueva del Fresno;2021;159
06154 Villanueva del Fresno;2020;155
06154 Villanueva del Fresno;2019;156
06154 Villanueva del Fresno;2018;147
06154 Villanueva del Fresno;2017;166
06154 Villanueva del Fresno;2016;151
06154 Villanueva del Fresno;2015;137
06154 Villanueva del Fresno;2014;138
06154 Villanueva del Fresno;2013;136
06154 Villanueva del Fresno;2012;136
06155 Villar del Rey;2024;91
06155 Villar del Rey;2023;91
06155 Villar del Rey;2022;104
06155 Villar del Rey;2021;95
06155 Villar del Rey;2020;98
06155 Villar del Rey;2019;106
06155 Villar del Rey;2018;101
06155 Villar del Rey;2017;99
06155 Villar del Rey;2016;101
06155 Villar del Rey;2015;101
06155 Villar del Rey;2014;95
06155 Villar del Rey;2013;89
06155 Villar del Rey;2012;95
06156 Villar de Rena;2024;48
06156 Villar de Rena;2023;50
06156 Villar de Rena;2022;52
06156 Villar de Rena;2021;54
06156 Villar de Rena;2020;54
06156 Villar de Rena;2019;53
06156 Villar de Rena;2018;54
06156 Villar de Rena;2017;53
06156 Villar de Rena;2016;52
06156 Villar de Rena;2015;56
06156 Villar de Rena;2014;51
06156 Villar de Rena;2013;52
06156 Villar de Rena;2012;51
06157 Villarta de los Montes;2024;15
06157 Villarta de los Montes;2023;11
06157 Villarta de los Montes;2022;12
06157 Villarta de los Montes;2021;14
06157 Villarta de los Montes;2020;13
06157 Villarta de los Montes;2019;12
06157 Villarta de los Montes;2018;10
06157 Villarta de los Montes;2017;13
06157 Villarta de los Montes;2016;14
06157 Villarta de los Montes;2015;13
06157 Villarta de los Montes;2014;18
06157 Villarta de los Montes;2013;17
06157 Villarta de los Montes;2012;12
06158 Zafra;2024;1.144
06158 Zafra;2023;1.135
06158 Zafra;2022;1.207
06158 Zafra;2021;1.187
06158 Zafra;2020;1.207
06158 Zafra;2019;1.227
06158 Zafra;2018;1.179
06158 Zafra;2017;1.161
06158 Zafra;2016;1.143
06158 Zafra;2015;1.162
06158 Zafra;2014;1.123
06158 Zafra;2013;1.113
06158 Zafra;2012;1.152
06159 Zahínos;2024;146
06159 Zahínos;2023;145
06159 Zahínos;2022;148
06159 Zahínos;2021;143
06159 Zahínos;2020;145
06159 Zahínos;2019;135
06159 Zahínos;2018;132
06159 Zahínos;2017;129
06159 Zahínos;2016;124
06159 Zahínos;2015;126
06159 Zahínos;2014;128
06159 Zahínos;2013;116
06159 Zahínos;2012;121
06160 Zalamea de la Serena;2024;233
06160 Zalamea de la Serena;2023;226
06160 Zalamea de la Serena;2022;237
06160 Zalamea de la Serena;2021;236
06160 Zalamea de la Serena;2020;243
06160 Zalamea de la Serena;2019;238
06160 Zalamea de la Serena;2018;231
06160 Zalamea de la Serena;2017;228
06160 Zalamea de la Serena;2016;229
06160 Zalamea de la Serena;2015;221
06160 Zalamea de la Serena;2014;208
06160 Zalamea de la Serena;2013;212
06160 Zalamea de la Serena;2012;225
06161 Zarza-Capilla;2024;16
06161 Zarza-Capilla;2023;17
06161 Zarza-Capilla;2022;19
06161 Zarza-Capilla;2021;21
06161 Zarza-Capilla;2020;22
06161 Zarza-Capilla;2019;23
06161 Zarza-Capilla;2018;25
06161 Zarza-Capilla;2017;26
06161 Zarza-Capilla;2016;28
06161 Zarza-Capilla;2015;27
06161 Zarza-Capilla;2014;27
06161 Zarza-Capilla;2013;24
06161 Zarza-Capilla;2012;24
06162 Zarza, La;2024;228
06162 Zarza, La;2023;219
06162 Zarza, La;2022;227
06162 Zarza, La;2021;221
06162 Zarza, La;2020;222
06162 Zarza, La;2019;229
06162 Zarza, La;2018;230
06162 Zarza, La;2017;218
06162 Zarza, La;2016;212
06162 Zarza, La;2015;203
06162 Zarza, La;2014;200
06162 Zarza, La;2013;218
06162 Zarza, La;2012;219
06901 Valdelacalzada;2024;141
06901 Valdelacalzada;2023;136
06901 Valdelacalzada;2022;139
06901 Valdelacalzada;2021;131
06901 Valdelacalzada;2020;126
06901 Valdelacalzada;2019;137
06901 Valdelacalzada;2018;133
06901 Valdelacalzada;2017;127
06901 Valdelacalzada;2016;140
06901 Valdelacalzada;2015;146
06901 Valdelacalzada;2014;136
06901 Valdelacalzada;2013;140
06901 Valdelacalzada;2012;141
06902 Pueblonuevo del Guadiana;2024;71
06902 Pueblonuevo del Guadiana;2023;69
06902 Pueblonuevo del Guadiana;2022;73
06902 Pueblonuevo del Guadiana;2021;73
06902 Pueblonuevo del Guadiana;2020;74
06902 Pueblonuevo del Guadiana;2019;82
06902 Pueblonuevo del Guadiana;2018;83
06902 Pueblonuevo del Guadiana;2017;75
06902 Pueblonuevo del Guadiana;2016;74
06902 Pueblonuevo del Guadiana;2015;69
06902 Pueblonuevo del Guadiana;2014;70
06902 Pueblonuevo del Guadiana;2013;76
06902 Pueblonuevo del Guadiana;2012;77
06903 Guadiana;2024;133
06903 Guadiana;2023;129
06903 Guadiana;2022;140
06903 Guadiana;2021;139
06903 Guadiana;2020;139
06903 Guadiana;2019;143
06903 Guadiana;2018;136
06903 Guadiana;2017;130
06903 Guadiana;2016;136
06903 Guadiana;2015;126
06903 Guadiana;2014;123
06903 Guadiana;2013;
06903 Guadiana;2012;
07001 Alaró;2024;466
07001 Alaró;2023;451
07001 Alaró;2022;464
07001 Alaró;2021;441
07001 Alaró;2020;438
07001 Alaró;2019;434
07001 Alaró;2018;410
07001 Alaró;2017;407
07001 Alaró;2016;384
07001 Alaró;2015;359
07001 Alaró;2014;345
07001 Alaró;2013;332
07001 Alaró;2012;332
07002 Alaior;2024;799
07002 Alaior;2023;781
07002 Alaior;2022;784
07002 Alaior;2021;776
07002 Alaior;2020;781
07002 Alaior;2019;752
07002 Alaior;2018;726
07002 Alaior;2017;698
07002 Alaior;2016;686
07002 Alaior;2015;665
07002 Alaior;2014;648
07002 Alaior;2013;620
07002 Alaior;2012;606
07003 Alcúdia;2024;1.474
07003 Alcúdia;2023;1.411
07003 Alcúdia;2022;1.519
07003 Alcúdia;2021;1.432
07003 Alcúdia;2020;1.444
07003 Alcúdia;2019;1.437
07003 Alcúdia;2018;1.395
07003 Alcúdia;2017;1.354
07003 Alcúdia;2016;1.280
07003 Alcúdia;2015;1.266
07003 Alcúdia;2014;1.217
07003 Alcúdia;2013;1.208
07003 Alcúdia;2012;1.232
07004 Algaida;2024;472
07004 Algaida;2023;441
07004 Algaida;2022;463
07004 Algaida;2021;441
07004 Algaida;2020;458
07004 Algaida;2019;461
07004 Algaida;2018;455
07004 Algaida;2017;419
07004 Algaida;2016;387
07004 Algaida;2015;373
07004 Algaida;2014;346
07004 Algaida;2013;356
07004 Algaida;2012;370
07005 Andratx;2024;1.323
07005 Andratx;2023;1.303
07005 Andratx;2022;1.419
07005 Andratx;2021;1.350
07005 Andratx;2020;1.381
07005 Andratx;2019;1.332
07005 Andratx;2018;1.310
07005 Andratx;2017;1.255
07005 Andratx;2016;1.177
07005 Andratx;2015;1.112
07005 Andratx;2014;1.083
07005 Andratx;2013;1.095
07005 Andratx;2012;1.093
07006 Artà;2024;771
07006 Artà;2023;771
07006 Artà;2022;838
07006 Artà;2021;821
07006 Artà;2020;803
07006 Artà;2019;772
07006 Artà;2018;757
07006 Artà;2017;712
07006 Artà;2016;702
07006 Artà;2015;663
07006 Artà;2014;648
07006 Artà;2013;654
07006 Artà;2012;666
07007 Banyalbufar;2024;51
07007 Banyalbufar;2023;56
07007 Banyalbufar;2022;56
07007 Banyalbufar;2021;57
07007 Banyalbufar;2020;57
07007 Banyalbufar;2019;51
07007 Banyalbufar;2018;48
07007 Banyalbufar;2017;43
07007 Banyalbufar;2016;43
07007 Banyalbufar;2015;40
